,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20180227,-0.003,8.59,-0.0,0.0,0.0,0.0
1,20180228,-0.013,8.49,-2552.03,2552.03,0.0,2539.42
2,20180301,-0.011,8.5,-1705.02,4257.05,0.0,4240.7
3,20180302,-0.018,8.43,-3377.04,7634.09,0.0,7574.32
4,20180305,-0.018,8.43,-3377.04,11011.130000000001,0.0,10942.91
5,20180306,-0.011,8.5,-1705.02,12716.150000000001,0.0,12732.1
6,20180307,-0.015,8.46,-2543.03,15259.180000000002,0.0,15207.59
7,20180308,-0.012,8.49,-1703.02,16962.2,0.0,16957.82
8,20180309,-0.01,8.51,-1707.02,18669.22,0.0,18698.06
9,20180312,-0.011,8.5,-1705.02,20374.24,0.0,20374.26
10,20180313,-0.015,8.46,-2543.03,22917.27,0.0,22813.18
11,20180314,-0.023,8.38,-4195.05,27112.32,0.0,26782.16
12,20180315,-0.025,8.36,-4185.05,31297.37,0.0,30892.96
13,20180316,-0.03,8.31,-5822.07,37119.44,0.0,36517.85
14,20180319,-0.032,8.29,-5808.07,42927.51,0.0,42225.64
15,20180320,-0.031,8.3,-5815.07,48742.58,0.0,48079.25
16,20180321,-0.031,8.29,-5808.07,54550.65,0.0,53816.99
17,20180322,-0.035,8.25,-6605.08,61155.73,0.0,60148.99
18,20180323,-0.063,7.98,-11975.15,73130.88,0.0,70135.34
19,20180326,-0.064,7.96,-12741.16,85872.04000000001,0.0,82679.48
20,20180327,-0.06,8.0,-12005.15,97877.19,0.0,95079.81
21,20180328,-0.06,7.99,-11990.15,109867.34,0.0,106930.83
22,20180329,-0.051,8.08,-9701.12,119568.45999999999,0.0,117819.08
23,20180330,-0.078,7.99,-15186.19,134754.65,0.0,131668.56
24,20180402,-0.081,7.96,-15925.2,150679.85,0.0,147074.08
25,20180403,-0.085,7.91,-16616.21,167296.06,0.0,162740.26
26,20180404,-0.083,7.92,-15845.2,183141.26,0.0,178766.0
27,20180409,-0.085,7.9,-16595.21,199736.47,0.0,194883.62
28,20180410,-0.07,8.04,-13673.17,213409.64,0.0,211988.04
29,20180411,-0.066,8.08,-12933.16,226342.80000000002,0.0,225954.4
30,20180412,-0.066,8.07,-12917.16,239259.96000000002,0.0,238570.45
31,20180413,-0.072,8.01,-13622.17,252882.13000000003,0.0,250396.48
32,20180416,-0.087,7.85,-17275.22,270157.35000000003,0.0,262642.93
33,20180417,-0.086,7.84,-16469.21,286626.56000000006,0.0,278751.56
34,20180418,-0.077,7.91,-15034.19,301660.75000000006,0.0,296250.47
35,20180419,-0.073,7.93,-14279.18,315939.93000000005,0.0,311255.51
36,20180420,-0.085,7.79,-16364.21,332304.1400000001,0.0,322098.73
37,20180423,-0.085,7.77,-16322.21,348626.3500000001,0.0,337568.16
38,20180424,-0.072,7.88,-14189.18,362815.5300000001,0.0,356513.26
39,20180425,-0.083,7.75,-16280.21,379095.7400000001,0.0,366886.07
40,20180426,-0.087,7.68,-16901.22,395996.9600000001,0.0,380446.88
41,20180427,-0.081,7.72,-15445.2,411442.1600000001,0.0,397848.9
42,20180502,-0.089,7.74,-17033.22,428475.3800000001,0.0,415886.1
43,20180503,-0.08,7.79,-15585.2,444060.58000000013,0.0,434133.07
44,20180504,-0.076,7.81,-14844.19,458904.77000000014,0.0,450067.93
45,20180507,-0.07,7.84,-13333.17,472237.9400000001,0.0,465107.94
46,20180508,-0.059,7.92,-11093.14,483331.08000000013,0.0,480928.0
47,20180509,-0.055,7.94,-10327.13,493658.21000000014,0.0,492451.45
48,20180510,-0.053,7.94,-10327.13,503985.34000000014,0.0,502760.41
49,20180511,-0.051,7.93,-9521.12,513506.46000000014,0.0,511631.19
50,20180514,-0.046,7.95,-8750.11,522256.5700000001,0.0,521655.54
51,20180515,-0.046,7.92,-8717.11,530973.6800000002,0.0,528388.0
52,20180516,-0.053,7.83,-10184.13,541157.8100000002,0.0,532549.66
53,20180517,-0.05,7.83,-9401.12,550558.9300000002,0.0,541933.8
54,20180518,-0.039,7.92,-7133.09,557692.0200000001,0.0,555282.0
55,20180521,-0.036,7.94,-7151.09,564843.1100000001,0.0,563821.22
56,20180522,-0.041,7.88,-7885.1,572728.2100000001,0.0,567430.61
57,20180523,-0.049,7.79,-9353.12,582081.3300000001,0.0,570285.91
58,20180524,-0.045,7.81,-8596.11,590677.4400000001,0.0,580330.23
59,20180525,-0.046,7.78,-8563.11,599240.55,0.0,586648.21
60,20180528,-0.041,7.81,-7815.1,607055.65,0.0,596710.52
61,20180529,-0.043,7.77,-8552.11,615607.76,0.0,602190.55
62,20180530,-0.057,7.61,-10659.14,626266.9,0.0,600430.61
63,20180531,-0.05,7.66,-9963.13,636230.03,0.0,614321.1
64,20180601,-0.043,7.71,-8486.11,644716.14,0.0,626801.37
65,20180604,-0.04,7.72,-7725.1,652441.24,0.0,635324.6
66,20180605,-0.042,7.69,-7695.1,660136.34,0.0,640535.98
67,20180606,-0.044,7.65,-8420.11,668556.45,0.0,645608.52
68,20180607,-0.042,7.65,-7655.1,676211.5499999999,0.0,653248.86
69,20180608,-0.054,7.51,-10519.14,686730.69,0.0,651794.54
70,20180611,-0.053,7.5,-10505.14,697235.83,0.0,661413.36
71,20180612,-0.053,7.47,-10463.14,707698.97,0.0,669212.46
72,20180613,-0.057,7.41,-11120.15,718819.12,0.0,674938.14
73,20180614,-0.052,7.44,-9677.13,728496.25,0.0,687330.5
74,20180615,-0.049,7.45,-9690.13,738186.38,0.0,697927.11
75,20180619,-0.067,7.25,-13055.18,751241.56,0.0,692224.06
76,20180620,-0.06,7.3,-11685.16,762926.7200000001,0.0,708663.33
77,20180621,-0.062,7.25,-12330.17,775256.8900000001,0.0,716118.83
78,20180622,-0.061,7.24,-11589.16,786846.0500000002,0.0,726700.42
79,20180625,-0.072,7.11,-14225.2,801071.2500000001,0.0,727853.78
80,20180626,-0.077,7.04,-14789.21,815860.4600000001,0.0,735453.06
81,20180627,-0.089,6.89,-17230.25,833090.7100000001,0.0,736985.89
82,20180628,-0.083,6.93,-15944.23,849034.9400000001,0.0,757183.38
83,20180629,-0.074,7.0,-14705.21,863740.15,0.0,779513.22
84,20180702,-0.09,6.81,-17711.26,881451.41,0.0,776038.31
85,20180703,-0.083,6.87,-16493.24,897944.65,0.0,799342.91
86,20180704,-0.087,6.8,-17005.25,914949.9,0.0,808176.6
87,20180705,-0.087,5.6,-17365.31,932315.2100000001,0.0,682893.09
88,20180706,-0.072,5.71,-14280.25,946595.4600000001,0.0,710564.21
