,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20191031,-0.03,3.945,-5918.98,5918.98,0.0,5916.02
1,20191101,-0.011,4.026,-2013.5,7932.48,0.0,8049.99
2,20191104,-0.001,4.039,-0.0,7932.48,0.0,8075.98
3,20191105,-0.001,4.062,-0.0,7932.48,0.0,8121.97
4,20191106,-0.002,4.045,-0.0,7932.48,0.0,8087.98
5,20191107,-0.002,4.05,-0.0,7932.48,0.0,8097.98
6,20191108,-0.012,4.034,-2017.5,9949.98,0.0,10082.48
7,20191111,-0.032,3.967,-6348.79,16298.77,0.0,16260.63
8,20191112,-0.033,3.9619999999999997,-6340.78,22639.55,0.0,22577.75
9,20191113,-0.043,3.9589999999999996,-8315.98,30955.53,0.0,30872.48
10,20191114,-0.043,3.9619999999999997,-8322.28,39277.81,0.0,39213.99
11,20191115,-0.043,3.943,-8282.37,47560.18,0.0,47304.17
12,20191118,-0.044,3.971,-8738.38,56298.56,0.0,56374.1
13,20191119,-0.034,4.011,-6419.2,62717.759999999995,0.0,63357.96
14,20191120,-0.044,3.97,-8736.18,71453.94,0.0,71442.13
15,20191121,-0.044,3.95,-8692.17,80146.11,0.0,79770.05
16,20191122,-0.054,3.908,-10554.24,90700.35,0.0,89470.83
17,20191125,-0.045,3.9360000000000004,-8661.36,99361.71,0.0,98768.9
18,20191126,-0.045,3.9419999999999997,-8674.57,108036.28,0.0,107589.7
19,20191127,-0.045,3.9360000000000004,-8661.36,116697.64,0.0,116082.97
20,20191128,-0.055,3.93,-10613.65,127311.29,0.0,126514.36
21,20191129,-0.056,3.887,-10886.32,138197.61,0.0,136010.99
22,20191202,-0.056,3.895,-10908.73,149106.34,0.0,147194.19
23,20191203,-0.055,3.911,-10953.54,160059.88,0.0,158746.9
24,20191204,-0.055,3.9130000000000003,-10959.14,171019.02000000002,0.0,169781.74
25,20191205,-0.044,3.9419999999999997,-8674.57,179693.59000000003,0.0,179710.26
26,20191206,-0.044,3.966,-8727.38,188420.97000000003,0.0,189527.41
27,20191209,-0.043,3.9530000000000003,-8303.38,196724.35000000003,0.0,197205.39
28,20191210,-0.043,3.9560000000000004,-8309.68,205034.03000000003,0.0,205660.57
29,20191211,-0.032,3.9,-6241.56,211275.59000000003,0.0,208987.74
30,20191212,-0.042,3.889,-8168.94,219444.53000000003,0.0,216563.15
31,20191213,-0.012,3.968,-2381.4,221825.93000000002,0.0,223342.55
32,20191216,-0.01,3.98,-1990.5,223816.43000000002,0.0,226007.48
33,20191217,0.011,4.042,2020.49,223816.43000000002,2020.49,227507.71
34,20191218,0.012,4.027,2013.0,223816.43000000002,4033.49,224650.42
35,20191219,0.012,4.02,2009.5,223816.43000000002,6042.99,222250.42
36,20191220,-0.01,4.016,-1606.8,225423.23,6042.99,223635.28
37,20191223,-0.016,3.964,-3171.99,228595.22,6042.99,223910.01
38,20191224,-0.005,3.985,-797.2,229392.42,6042.99,225893.01
39,20191225,-0.004,3.992,-798.6,230191.02000000002,6042.99,227088.01
40,20191226,-0.009,4.021,-1608.8,231799.82,6042.99,230345.7
41,20191227,-0.009,4.0169999999999995,-1607.2,233407.02000000002,6042.99,231722.95
42,20191230,0.018,4.075,3259.18,233407.02000000002,9302.17,231809.53
43,20191231,0.028,4.096,5323.47,233407.02000000002,14625.64,227680.67
44,20200102,0.038,4.149,7466.33,233407.02000000002,22091.97,223160.4
