,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20161215,-0.017,4.46,-3127.07,3127.07,0.0,3113.81
1,20161216,-0.022,4.43,-3992.09,7119.16,0.0,7075.75
2,20161219,-0.019,4.44,-3557.08,10676.24,0.0,10640.1
3,20161220,-0.025,4.41,-4856.11,15532.349999999999,0.0,15414.22
4,20161221,-0.022,4.42,-3983.09,19515.44,0.0,19423.11
5,20161222,-0.025,4.4,-4845.11,24360.55,0.0,24169.2
6,20161223,-0.025,4.4,-4845.11,29205.66,0.0,29003.04
7,20161226,-0.022,4.41,-3974.09,33179.75,0.0,33032.91
8,20161227,-0.025,4.39,-4834.11,38013.86,0.0,37705.95
9,20161228,-0.028,4.37,-5249.12,43262.98,0.0,42771.49
10,20161229,-0.025,4.38,-4823.11,48086.090000000004,0.0,47681.23
11,20161230,-0.019,4.41,-3533.08,51619.170000000006,0.0,51531.33
12,20170103,-0.014,4.43,-2663.06,54282.23,0.0,54419.66
13,20170104,-0.013,4.43,-2220.05,56502.280000000006,0.0,56631.84
14,20170105,-0.011,4.44,-1781.04,58283.32000000001,0.0,58533.42
15,20170106,-0.01,4.44,-1781.04,60064.36000000001,0.0,60307.16
16,20170109,-0.006,4.46,-897.02,60961.380000000005,0.0,61469.69
17,20170110,-0.005,4.46,-897.02,61858.4,0.0,62360.55
18,20170111,-0.003,4.47,-452.01,62310.41,0.0,62946.81
19,20170112,-0.002,4.47,-0.0,62310.41,0.0,62946.81
20,20170113,-0.023,4.49,-4495.1,66805.51000000001,0.0,67712.74
21,20170116,-0.011,4.55,-1825.04,68630.55,0.0,70435.29
22,20170117,-0.015,4.53,-2723.06,71353.61,0.0,72840.22
23,20170118,-0.014,4.53,-2723.06,74076.67,0.0,75554.77
24,20170119,-0.014,4.53,-2723.06,76799.73,0.0,78269.31
25,20170120,-0.016,4.52,-3169.07,79968.8,0.0,81256.5
26,20170123,-0.014,4.53,-2723.06,82691.86,0.0,84150.82
27,20170124,-0.01,4.55,-1825.04,84516.9,0.0,86340.04
28,20170125,-0.008,4.56,-1373.03,85889.93,0.0,87896.06
29,20170126,-0.003,4.6,-465.01,86354.93999999999,0.0,89126.51
30,20170203,-0.007,4.56,-1373.03,87727.96999999999,0.0,89717.74
31,20170206,-0.007,4.56,-1373.03,89100.99999999999,0.0,91084.0
32,20170207,-0.008,4.55,-1370.03,90471.02999999998,0.0,92247.51
33,20170208,-0.006,4.56,-917.02,91388.04999999999,0.0,93361.1
34,20170209,-0.004,4.57,-462.01,91850.05999999998,0.0,94022.26
35,20170210,-0.005,4.59,-923.02,92773.07999999999,0.0,95350.58
36,20170213,0.026,4.62,5071.81,92773.07999999999,5071.81,90898.26
37,20170214,0.025,4.62,4610.28,92773.07999999999,9682.09,86284.14
38,20170215,0.036,4.68,7007.83,92773.07999999999,16689.92,80393.66
39,20170216,0.035,4.68,6540.31,92773.07999999999,23230.23,73849.99
40,20170217,0.027,4.64,5093.79,92773.07999999999,28324.02,68121.27
41,20170220,0.032,4.67,6059.8,92773.07999999999,34383.82,62498.44
42,20170221,0.033,4.68,6540.31,92773.07999999999,40924.13,56088.6
43,20170222,0.036,4.7,7037.8,92773.07999999999,47961.93,49287.26
44,20170223,0.037,4.71,7052.79,92773.07999999999,55014.72,42336.11
45,20170224,0.034,4.7,6568.28,92773.07999999999,61583.0,35674.59
46,20170227,0.031,4.69,6085.77,92773.07999999999,67668.77,29509.44
47,20170228,0.03,4.69,5617.25,92773.07999999999,73286.02,23888.59
48,20170301,0.028,4.68,5137.74,92773.07999999999,78423.76000000001,18695.88
49,20170302,0.025,4.67,4660.23,92773.07999999999,83083.99,13990.69
50,20170303,0.021,4.65,4175.72,92773.07999999999,87259.71,9750.03
51,20170306,0.019,4.64,3703.21,92773.07999999999,90962.92000000001,6020.84
52,20170307,0.026,4.68,5137.74,92773.07999999999,96100.66000000002,930.04
53,20170308,0.028,4.69,932.04,92773.07999999999,97032.70000000001,0.0
54,20170309,0.029,4.7,0.0,92773.07999999999,97032.70000000001,0.0
55,20170310,0.031,4.71,0.0,92773.07999999999,97032.70000000001,0.0
56,20170313,0.034,4.73,0.0,92773.07999999999,97032.70000000001,0.0
57,20170314,0.039,4.76,0.0,92773.07999999999,97032.70000000001,0.0
58,20170315,0.037,4.75,0.0,92773.07999999999,97032.70000000001,0.0
59,20170316,0.027,4.7,0.0,92773.07999999999,97032.70000000001,0.0
60,20170317,0.026,4.69,0.0,92773.07999999999,97032.70000000001,0.0
61,20170320,0.029,4.71,0.0,92773.07999999999,97032.70000000001,0.0
62,20170321,0.029,4.71,0.0,92773.07999999999,97032.70000000001,0.0
63,20170322,0.02,4.66,0.0,92773.07999999999,97032.70000000001,0.0
64,20170323,0.021,4.67,0.0,92773.07999999999,97032.70000000001,0.0
65,20170324,0.025,4.69,0.0,92773.07999999999,97032.70000000001,0.0
66,20170327,0.037,4.75,0.0,92773.07999999999,97032.70000000001,0.0
67,20170328,0.036,4.75,0.0,92773.07999999999,97032.70000000001,0.0
68,20170329,0.042,4.78,0.0,92773.07999999999,97032.70000000001,0.0
69,20170330,0.047,4.81,0.0,92773.07999999999,97032.70000000001,0.0
70,20170331,0.039,4.84,0.0,92773.07999999999,97032.70000000001,0.0
71,20170405,0.041,4.85,0.0,92773.07999999999,97032.70000000001,0.0
72,20170406,0.037,4.83,0.0,92773.07999999999,97032.70000000001,0.0
73,20170407,0.043,4.86,0.0,92773.07999999999,97032.70000000001,0.0
74,20170410,0.037,4.83,0.0,92773.07999999999,97032.70000000001,0.0
75,20170411,0.031,4.8,0.0,92773.07999999999,97032.70000000001,0.0
76,20170412,0.04,4.85,0.0,92773.07999999999,97032.70000000001,0.0
77,20170413,0.033,4.81,0.0,92773.07999999999,97032.70000000001,0.0
78,20170414,0.033,4.81,0.0,92773.07999999999,97032.70000000001,0.0
79,20170417,0.036,4.83,0.0,92773.07999999999,97032.70000000001,0.0
80,20170418,0.028,4.79,0.0,92773.07999999999,97032.70000000001,0.0
81,20170419,0.019,4.74,0.0,92773.07999999999,97032.70000000001,0.0
82,20170420,-0.002,4.73,-0.0,92773.07999999999,97032.70000000001,0.0
83,20170421,0.032,4.81,0.0,92773.07999999999,97032.70000000001,0.0
84,20170424,0.033,4.82,0.0,92773.07999999999,97032.70000000001,0.0
85,20170425,0.031,4.81,0.0,92773.07999999999,97032.70000000001,0.0
86,20170426,0.042,4.87,0.0,92773.07999999999,97032.70000000001,0.0
87,20170427,0.044,4.88,0.0,92773.07999999999,97032.70000000001,0.0
88,20170428,0.044,4.88,0.0,92773.07999999999,97032.70000000001,0.0
89,20170502,-0.004,4.82,-487.01,93260.08999999998,97032.70000000001,476.51
90,20170503,-0.006,4.81,-967.02,94227.10999999999,97032.70000000001,1436.53
91,20170504,-0.006,4.81,-967.02,95194.12999999999,97032.70000000001,2397.54
92,20170505,-0.012,4.86,-1949.04,97143.16999999998,97032.70000000001,4364.54
93,20170508,-0.005,4.9,-985.02,98128.18999999999,97032.70000000001,5379.5
94,20170509,-0.011,4.87,-1953.04,100081.22999999998,97032.70000000001,7292.55
95,20170510,-0.006,4.9,-985.02,101066.24999999999,97032.70000000001,8316.5
96,20170511,-0.001,4.93,-0.0,101066.24999999999,97032.70000000001,8367.45
97,20170512,0.044,5.06,8588.23,101066.24999999999,105620.93000000001,0.0
98,20170515,0.051,5.1,0.0,101066.24999999999,105620.93000000001,0.0
99,20170516,0.032,5.0,0.0,101066.24999999999,105620.93000000001,0.0
100,20170517,0.024,4.96,0.0,101066.24999999999,105620.93000000001,0.0
101,20170518,0.031,5.0,0.0,101066.24999999999,105620.93000000001,0.0
102,20170519,0.026,4.98,0.0,101066.24999999999,105620.93000000001,0.0
103,20170522,0.035,5.03,0.0,101066.24999999999,105620.93000000001,0.0
104,20170523,0.047,5.1,0.0,101066.24999999999,105620.93000000001,0.0
105,20170524,0.048,5.11,0.0,101066.24999999999,105620.93000000001,0.0
106,20170525,0.057,5.16,0.0,101066.24999999999,105620.93000000001,0.0
107,20170526,0.069,5.23,0.0,101066.24999999999,105620.93000000001,0.0
108,20170531,0.072,5.25,0.0,101066.24999999999,105620.93000000001,0.0
109,20170601,0.082,5.31,0.0,101066.24999999999,105620.93000000001,0.0
110,20170602,0.079,5.3,0.0,101066.24999999999,105620.93000000001,0.0
111,20170605,0.049,5.14,0.0,101066.24999999999,105620.93000000001,0.0
112,20170606,0.048,5.14,0.0,101066.24999999999,105620.93000000001,0.0
113,20170607,0.052,5.16,0.0,101066.24999999999,105620.93000000001,0.0
114,20170608,0.051,5.16,0.0,101066.24999999999,105620.93000000001,0.0
115,20170609,0.051,5.16,0.0,101066.24999999999,105620.93000000001,0.0
116,20170612,0.049,5.15,0.0,101066.24999999999,105620.93000000001,0.0
117,20170613,0.049,5.15,0.0,101066.24999999999,105620.93000000001,0.0
118,20170614,0.048,5.15,0.0,101066.24999999999,105620.93000000001,0.0
