,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20140217,-0.003,7.85,-0.0,0.0,0.0,0.0
1,20140218,-0.018,7.74,-3101.04,3101.04,0.0,3087.86
2,20140219,-0.119,8.0,-23206.09,26307.13,0.0,26366.67
3,20140220,-0.005,7.8,-785.01,27092.14,0.0,26486.51
4,20140221,-0.022,7.67,-3840.05,30932.19,0.0,29875.22
5,20140224,-0.057,7.42,-11135.15,42067.34,0.0,40017.38
6,20140225,-0.072,7.3,-13875.19,55942.53,0.0,53222.66
7,20140226,-0.064,7.33,-12466.17,68408.7,0.0,65886.64
8,20140227,-0.024,7.58,-4553.06,72961.76,0.0,72676.08
9,20140228,-0.029,7.53,-5276.07,78237.82999999999,0.0,77461.02
10,20140303,-0.036,7.47,-6728.09,84965.91999999998,0.0,83558.3
11,20140304,-0.133,7.72,-26254.9,111220.81999999998,0.0,112569.65
12,20140305,-0.02,7.54,-3775.05,114995.86999999998,0.0,113710.17
13,20140306,-0.123,7.75,-24031.32,139027.18999999997,0.0,140871.87
14,20140307,-0.119,7.76,-23286.12,162313.30999999997,0.0,164304.24
15,20140310,-0.027,7.45,-5220.07,167533.37999999998,0.0,162948.87
16,20140311,-0.023,7.46,-4481.06,172014.43999999997,0.0,167637.94
17,20140312,-0.007,7.55,-760.01,172774.44999999998,0.0,170414.45
18,20140313,-0.13,7.63,-25948.83,198723.27999999997,0.0,198129.42
19,20140314,-0.004,7.54,-759.01,199482.28999999998,0.0,196545.4
20,20140317,-0.006,7.51,-756.01,200238.3,0.0,196513.43
21,20140318,-0.024,7.38,-4433.06,204671.36,0.0,197534.09
22,20140319,-0.044,7.23,-8681.12,213352.47999999998,0.0,202184.15
23,20140320,-0.046,7.2,-8645.12,221997.59999999998,0.0,209974.28
24,20140321,-0.119,7.56,-23442.17,245439.76999999996,0.0,243879.54
25,20140324,-0.107,7.62,-21341.61,266781.37999999995,0.0,267124.16
26,20140325,-0.118,7.52,-23318.14,290099.51999999996,0.0,286901.1
27,20140326,-0.11,7.55,-21900.76,312000.27999999997,0.0,309913.01
28,20140327,-0.065,7.82,-12517.16,324517.43999999994,0.0,333492.34
29,20140328,-0.057,7.85,-10995.14,335512.57999999996,0.0,345747.86
30,20140331,-0.019,7.66,-3069.04,338581.61999999994,0.0,340439.46
31,20140401,-0.021,7.64,-3825.05,342406.6699999999,0.0,343365.75
32,20140402,-0.103,7.79,-20259.32,362665.98999999993,0.0,370335.73
33,20140403,-0.013,7.69,-2312.03,364978.01999999996,0.0,367885.77
34,20140404,-0.099,7.77,-19430.25,384408.26999999996,0.0,391113.45
35,20140408,-0.043,8.14,-8145.1,392553.36999999994,0.0,417867.87
36,20140409,-0.053,8.05,-10470.13,403023.49999999994,0.0,423699.44
37,20140410,-0.043,8.1,-8105.1,411128.5999999999,0.0,434420.92
38,20140411,-0.046,8.06,-8871.11,419999.7099999999,0.0,441130.41
39,20140414,-0.049,8.02,-9629.12,429628.8299999999,0.0,448553.0
40,20140415,-0.074,7.83,-14099.18,443728.0099999999,0.0,452002.5
41,20140416,-0.075,7.8,-14825.19,458553.1999999999,0.0,465071.96
42,20140417,-0.001,7.8,-0.0,458553.1999999999,0.0,465071.96
43,20140418,-0.062,7.86,-11795.15,470348.3499999999,0.0,480424.59
44,20140421,-0.015,7.71,-2318.03,472666.37999999995,0.0,473566.14
45,20140422,-0.044,7.95,-8750.11,481416.48999999993,0.0,497041.65
46,20140423,-0.044,7.93,-8728.11,490144.5999999999,0.0,504503.2
47,20140424,-0.046,7.9,-8695.11,498839.7099999999,0.0,511273.62
48,20140425,-0.004,7.82,-787.01,499626.7199999999,0.0,506877.11
49,20140428,-0.069,7.87,-13384.17,513010.8899999999,0.0,523480.16
50,20140429,-0.061,7.93,-11900.15,524911.0399999999,0.0,539351.15
51,20140430,-0.069,7.87,-13384.17,538295.21,0.0,548632.36
