,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20020730,-0.008,11.86,-1191.01,1191.01,0.0,1179.8
1,20020731,-0.053,11.76,-10589.09,11780.1,0.0,11743.14
2,20020801,-0.035,11.78,-5895.05,17675.15,0.0,17647.18
3,20020802,-0.227,11.87,-45117.66,62792.810000000005,0.0,62831.83
4,20020805,-0.218,11.9,-42851.07,105643.88,0.0,105776.72
5,20020806,-0.189,11.96,-37085.58,142729.46000000002,0.0,143339.4
6,20020807,-0.224,11.89,-44004.37,186733.83000000002,0.0,186438.09
7,20020808,-0.268,11.8,-53113.72,239847.55000000002,0.0,238060.03
8,20020809,-0.02,11.75,-3530.03,243377.58000000002,0.0,240571.86
9,20020812,-0.058,11.67,-10508.09,253885.67,0.0,249423.69
10,20020813,-0.097,11.59,-18549.16,272434.83,0.0,266234.49
11,20020814,-0.07,11.64,-13973.12,286407.95,0.0,281333.47
12,20020815,-0.076,11.63,-15124.13,301532.08,0.0,296191.74
13,20020816,-0.072,11.63,-13961.12,315493.2,0.0,310130.18
14,20020819,-0.084,11.6,-16245.14,331738.34,0.0,325549.74
15,20020820,-0.276,11.78,-54202.01,385940.35000000003,0.0,384721.22
16,20020821,-0.034,11.7,-5855.05,391795.4,0.0,387951.13
17,20020822,-0.222,11.88,-43967.36,435762.76,0.0,437820.35
18,20020823,-0.26,11.8,-51933.42,487696.18,0.0,486726.7
19,20020826,-0.04,11.7,-7025.06,494721.24,0.0,489613.02
20,20020827,-0.048,11.69,-9357.08,504078.32,0.0,498534.78
21,20020828,-0.067,11.66,-12831.11,516909.43,0.0,510065.23
22,20020829,-0.029,11.75,-4705.04,521614.47,0.0,518696.39
23,20020830,-0.04,11.74,-7049.06,528663.53,0.0,525290.08
24,20020902,-0.149,11.67,-29182.54,557846.0700000001,0.0,551296.28
25,20020903,-0.135,11.7,-26916.96,584763.03,0.0,579589.64
26,20020904,-0.186,11.6,-37129.6,621892.63,0.0,611709.12
27,20020905,-0.26,11.45,-51538.33,673430.96,0.0,655259.16
28,20020906,-0.303,11.36,-60223.58,733654.5399999999,0.0,710240.82
29,20020909,-0.386,11.19,-76111.7,809766.2399999999,0.0,775608.33
30,20020910,-0.425,11.11,-84457.87,894224.1099999999,0.0,854392.96
31,20020911,-0.415,11.13,-82383.33,976607.4399999998,0.0,938189.35
32,20020912,-0.391,11.18,-77161.98,1053769.42,0.0,1019448.95
33,20020913,-0.414,11.13,-82383.33,1136152.75,0.0,1097147.97
34,20020916,-0.448,11.06,-89609.21,1225761.96,0.0,1179720.81
