,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20190708,-0.002,5.59,-0.0,0.0,0.0,0.0
1,20190709,-0.003,5.58,-563.01,563.01,0.0,552.43
2,20190710,-0.007,5.55,-1115.02,1678.03,0.0,1658.31
3,20190711,-0.004,5.57,-562.01,2240.04,0.0,2220.73
4,20190712,-0.006,5.62,-1129.02,3369.06,0.0,3363.57
5,20190715,-0.009,5.6,-1685.03,5054.09,0.0,5029.87
6,20190716,-0.008,5.61,-1127.02,6181.110000000001,0.0,6159.72
7,20190717,-0.003,5.56,-561.01,6742.120000000001,0.0,6660.21
8,20190718,-0.015,5.57,-2790.05,9532.170000000002,0.0,9454.36
9,20190719,-0.01,5.6,-1685.03,11217.200000000003,0.0,11183.6
10,20190722,-0.004,5.64,-569.01,11786.210000000003,0.0,11826.95
11,20190723,-0.001,5.66,-0.0,11786.210000000003,0.0,11868.9
12,20190724,-0.01,5.69,-1712.03,13498.240000000003,0.0,13637.1
13,20190725,-0.01,5.69,-1712.03,15210.270000000004,0.0,15342.37
14,20190726,-0.009,5.69,-1712.03,16922.300000000003,0.0,17047.63
15,20190729,-0.003,5.65,-570.01,17492.31,0.0,17492.17
16,20190730,-0.002,5.66,-0.0,17492.31,0.0,17523.14
17,20190731,-0.005,5.64,-569.01,18061.32,0.0,18024.63
18,20190801,-0.01,5.61,-1688.03,19749.35,0.0,19610.02
19,20190802,-0.018,5.56,-3341.06,23090.41,0.0,22767.1
20,20190805,-0.012,5.48,-2197.04,25287.45,0.0,24628.73
21,20190806,-0.024,5.41,-4333.08,29620.53,0.0,28636.63
22,20190807,-0.027,5.39,-5395.1,35015.63,0.0,33913.92
23,20190808,-0.021,5.43,-3806.07,38821.7,0.0,37961.79
24,20190809,-0.016,5.46,-2735.05,41556.75,0.0,40898.06
25,20190812,-0.008,5.51,-1107.02,42663.77,0.0,42373.2
26,20190813,-0.009,5.51,-1658.03,44321.799999999996,0.0,44024.1
27,20190814,-0.006,5.53,-1111.02,45432.81999999999,0.0,45288.5
28,20190815,-0.001,5.56,-0.0,45432.81999999999,0.0,45534.19
29,20190816,-0.011,5.5,-2205.04,47637.85999999999,0.0,47240.01
30,20190819,-0.016,5.47,-2740.05,50377.909999999996,0.0,49713.87
31,20190820,-0.024,5.42,-4341.08,54718.99,0.0,53589.94
32,20190821,-0.022,5.43,-4349.08,59068.07,0.0,58027.3
33,20190822,-0.029,5.39,-5395.1,64463.17,0.0,62983.0
34,20190823,-0.024,5.42,-4341.08,68804.25,0.0,67664.06
35,20190826,-0.03,5.38,-5923.11,74727.36,0.0,73075.18
