,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20041029,-0.032,4.47,-6263.14,6263.14,0.0,6246.6
1,20041101,-0.057,4.43,-11080.25,17343.39,0.0,17254.33
2,20041102,-0.06,4.42,-11939.27,29282.66,0.0,29134.88
3,20041103,-0.286,4.55,-56890.47,86173.13,0.0,86794.46
4,20041104,-0.039,4.44,-7553.17,93726.3,0.0,92234.48
5,20041105,-0.05,4.42,-9729.22,103455.52,0.0,101530.62
6,20041108,-0.046,4.42,-8845.2,112300.72,0.0,110359.38
7,20041109,-0.019,4.45,-3565.08,115865.8,0.0,114663.91
8,20041110,-0.153,4.67,-30363.24,146229.04,0.0,150649.22
9,20041111,-0.137,4.68,-27151.37,173380.41,0.0,178081.3
10,20041112,-0.144,4.66,-28433.72,201814.13,0.0,205710.11
11,20041115,-0.12,4.68,-23874.48,225688.61000000002,0.0,230430.67
12,20041116,-0.133,4.65,-26512.2,252200.81000000003,0.0,255424.81
13,20041117,-0.161,4.6,-32208.75,284409.56000000006,0.0,284837.3
14,20041118,-0.137,4.62,-27265.4,311674.9600000001,0.0,313299.09
15,20041119,-0.144,4.6,-28527.75,340202.7100000001,0.0,340426.52
16,20041122,-0.063,4.7,-12225.26,352427.9700000001,0.0,360031.72
17,20041123,-0.094,4.65,-18605.4,371033.3700000001,0.0,374777.86
18,20041124,-0.124,4.6,-24386.62,395419.9900000001,0.0,395096.9
19,20041125,-0.087,4.64,-17173.37,412593.3600000001,0.0,415678.77
20,20041126,-0.095,4.62,-18947.41,431540.7700000001,0.0,432804.92
21,20041129,-0.116,4.58,-22906.23,454447.00000000006,0.0,451928.49
22,20041130,-0.056,4.65,-11165.24,465612.24000000005,0.0,469981.66
23,20041201,-0.049,4.65,-9770.21,475382.45000000007,0.0,479734.24
24,20041202,-0.013,4.69,-2350.05,477732.50000000006,0.0,486203.09
25,20041203,-0.446,4.76,-89036.12,566768.6200000001,0.0,582358.88
26,20041206,-0.45,4.75,-89799.33,656567.9500000001,0.0,670796.3
27,20041207,-0.015,4.55,-2735.06,659303.0100000001,0.0,645278.18
28,20041208,-0.025,4.54,-4999.11,664302.1200000001,0.0,648847.6
29,20041209,-0.052,4.6,-10125.22,674427.3400000001,0.0,667529.99
30,20041210,-0.001,4.58,-0.0,674427.3400000001,0.0,664627.63
31,20041213,-0.047,4.59,-9185.2,683612.54,0.0,675247.14
32,20041214,-0.115,4.44,-22650.17,706262.7100000001,0.0,675794.94
33,20041215,-0.223,4.3,-44302.1,750564.81,0.0,698719.22
34,20041216,-0.291,4.21,-58113.9,808678.7100000001,0.0,742118.52
35,20041217,-0.288,4.21,-57271.67,865950.3800000001,0.0,799301.59
36,20041220,-0.328,4.15,-65587.97,931538.3500000001,0.0,853396.3
37,20041221,-0.27,4.22,-53608.67,985147.0200000001,0.0,921317.03
38,20041222,-0.225,4.27,-44847.26,1029994.2800000001,0.0,977011.27
39,20041223,-0.288,4.18,-57281.69,1087275.9700000002,0.0,1013611.09
