,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20120423,-0.011,6.09,-1832.03,1832.03,0.0,1820.14
1,20120424,-0.099,5.96,-19673.33,21505.36,0.0,21428.82
2,20120425,-0.161,6.15,-31988.52,53493.880000000005,0.0,54051.47
3,20120426,-0.145,6.16,-28959.71,82453.59,0.0,83054.7
4,20120427,-0.896,6.64,-178663.34,261116.93,0.0,267916.64
5,20120502,-0.953,6.65,-190240.41,451357.33999999997,0.0,458269.54
6,20120503,-1.055,6.49,-210980.98,662338.32,0.0,657901.43
7,20120504,-0.003,6.43,-0.0,662338.32,0.0,651819.04
8,20120507,-1.045,6.5,-208705.37,871043.69,0.0,867301.14
9,20120508,-1.088,6.43,-217391.71,1088435.4,0.0,1075019.78
10,20120509,-0.045,6.23,-8727.14,1097162.5399999998,0.0,1050292.59
11,20120510,-0.038,6.25,-7505.12,1104667.66,0.0,1061154.88
12,20120511,-0.061,6.22,-11823.19,1116490.8499999999,0.0,1067864.29
13,20120514,-0.07,6.21,-13667.22,1130158.0699999998,0.0,1079792.14
14,20120515,-0.135,6.11,-26891.16,1157049.2299999997,0.0,1089253.86
15,20120516,-0.171,6.05,-33889.03,1190938.2599999998,0.0,1112394.33
16,20120517,-0.111,6.14,-22109.89,1213048.1499999997,0.0,1151018.63
17,20120518,-0.277,5.87,-55192.73,1268240.8799999997,0.0,1155511.07
18,20120521,-0.24,5.91,-47883.78,1316124.6599999997,0.0,1211195.56
19,20120522,-0.169,6.0,-33608.96,1349733.6199999996,0.0,1263197.92
20,20120523,-0.204,5.93,-40334.76,1390068.3799999997,0.0,1288733.28
21,20120524,-0.213,5.9,-42491.34,1432559.7199999997,0.0,1324639.62
22,20120528,-0.153,5.98,-30506.13,1463065.8499999996,0.0,1373060.51
23,20120529,-0.073,6.09,-14012.23,1477078.0799999996,0.0,1412307.16
24,20120530,-0.746,6.7,-148779.41,1625857.4899999995,0.0,1702323.96
25,20120531,-0.759,6.66,-151222.07,1777079.5599999996,0.0,1843151.43
26,20120601,-0.811,6.56,-162074.98,1939154.5399999996,0.0,1977303.06
27,20120604,-0.761,6.62,-151638.19,2090792.7299999995,0.0,2146794.64
28,20120605,-0.713,6.68,-142321.7,2233114.4299999997,0.0,2308356.3
29,20120606,-0.852,6.45,-170325.21,2403439.6399999997,0.0,2398940.28
30,20120607,-0.906,6.35,-181023.09,2584462.7299999995,0.0,2542492.77
31,20120608,-0.844,6.43,-168510.74,2752973.4699999997,0.0,2742777.47
32,20120611,-0.633,6.74,-126071.38,2879044.8499999996,0.0,3000891.56
33,20120612,-0.766,6.52,-152608.48,3031653.3299999996,0.0,3055313.1
34,20120613,-0.671,6.65,-133700.43,3165353.76,0.0,3249728.76
35,20120614,-0.603,6.74,-120003.77,3285357.53,0.0,3413530.97
36,20120615,-0.659,6.64,-131506.85,3416864.38,0.0,3494190.04
37,20120618,-0.657,6.63,-131308.8,3548173.1799999997,0.0,3620035.55
38,20120619,-0.732,6.5,-146288.81,3694461.9899999998,0.0,3695118.33
39,20120620,-0.795,6.39,-158514.1,3852976.09,0.0,3790856.03
40,20120621,-0.032,6.23,-6235.1,3859211.19,0.0,3702156.94
41,20120625,-0.004,6.12,-617.01,3859828.1999999997,0.0,3637399.98
42,20120626,-0.039,6.21,-7457.12,3867285.32,0.0,3698334.59
43,20120627,-0.041,6.07,-7896.13,3875181.4499999997,0.0,3622837.95
44,20120628,-0.152,5.9,-30098.03,3905279.4799999995,0.0,3551424.82
45,20120629,-0.096,5.99,-19173.32,3924452.7999999993,0.0,3624743.73
46,20120702,-0.034,6.09,-6704.11,3931156.909999999,0.0,3691948.51
47,20120703,-0.096,6.0,-19205.32,3950362.229999999,0.0,3656562.48
48,20120704,-0.713,6.38,-142311.8,4092674.029999999,0.0,4030242.56
49,20120705,-0.033,6.11,-6115.1,4098789.129999999,0.0,3865783.29
50,20120706,-0.014,6.25,-2505.04,4101294.169999999,0.0,3956859.27
51,20120709,-0.102,6.02,-19871.3,4121165.469999999,0.0,3831085.35
52,20120710,-0.087,6.05,-16945.28,4138110.7499999986,0.0,3867096.0
53,20120711,-0.046,6.12,-9185.15,4147295.8999999985,0.0,3921008.38
54,20120712,-0.014,6.18,-2477.04,4149772.9399999985,0.0,3961919.13
55,20120713,-0.047,6.14,-9215.15,4158988.0899999985,0.0,3945473.57
56,20120716,-0.182,5.94,-36243.67,4195231.759999999,0.0,3853142.51
57,20120717,-0.171,5.96,-33981.06,4229212.819999998,0.0,3900045.24
58,20120718,-0.171,5.96,-33981.06,4263193.879999998,0.0,3933974.21
59,20120719,-0.112,6.05,-22390.97,4285584.849999998,0.0,4015737.5
60,20120720,-0.081,6.1,-15865.26,4301450.109999998,0.0,4064765.88
61,20120723,-0.091,6.09,-17666.29,4319116.399999998,0.0,4075740.85
62,20120724,-0.059,6.14,-11671.19,4330787.589999998,0.0,4120855.2
63,20120725,-0.107,6.07,-21250.66,4352038.249999998,0.0,4095092.09
64,20120726,-0.167,5.98,-32898.77,4384937.019999998,0.0,4067221.43
65,20120727,-0.2,5.93,-39741.6,4424678.619999997,0.0,4072894.65
66,20120730,-0.26,5.84,-51989.88,4476668.499999997,0.0,4062989.16
67,20120731,-0.368,5.66,-73599.7,4550268.199999997,0.0,4011244.62
68,20120801,-0.295,5.76,-58767.71,4609035.909999997,0.0,4140793.46
69,20120802,-0.281,5.77,-55983.96,4665019.869999997,0.0,4203880.53
70,20120803,-0.144,5.97,-28663.64,4693683.509999997,0.0,4378217.86
71,20120806,-0.336,6.08,-66897.82,4760581.329999997,0.0,4525685.19
72,20120807,-0.36,6.03,-71776.13,4832357.459999997,0.0,4560132.89
73,20120808,-0.366,6.01,-72740.39,4905097.849999997,0.0,4617636.7
74,20120809,-0.329,6.06,-65465.44,4970563.289999997,0.0,4721418.73
75,20120810,-0.281,6.13,-55797.86,5026361.149999998,0.0,4831669.83
76,20120813,-0.422,5.89,-84249.49,5110610.639999998,0.0,4726618.88
77,20120814,-0.385,5.94,-76646.45,5187257.089999998,0.0,4843272.59
78,20120815,-0.421,5.87,-83963.42,5271220.509999998,0.0,4870030.67
79,20120816,-0.447,5.82,-89069.79,5360290.299999998,0.0,4917480.75
80,20120817,-0.436,5.83,-86890.21,5447180.509999998,0.0,5012687.1
81,20120820,-0.43,5.83,-85723.9,5532904.409999998,0.0,5098279.51
82,20120821,-0.382,5.9,-76130.32,5609034.729999999,0.0,5235508.46
83,20120822,-0.414,5.84,-82366.0,5691400.729999999,0.0,5264504.76
84,20120823,-0.366,5.91,-72712.4,5764113.129999999,0.0,5400208.69
85,20120824,-0.433,5.79,-86294.06,5850407.189999999,0.0,5376719.59
86,20120827,-0.503,5.65,-100596.92,5951004.1099999985,0.0,5347152.82
87,20120828,-0.452,5.71,-90242.13,6041246.239999998,0.0,5494041.39
88,20120829,-0.403,5.77,-80224.44,6121470.679999999,0.0,5631874.49
89,20120830,-0.48,5.62,-95565.59,6217036.269999999,0.0,5580881.61
90,20120831,-0.453,5.64,-90264.16,6307300.429999999,0.0,5690868.35
91,20120903,-0.416,5.68,-82950.19,6390250.619999999,0.0,5814052.72
92,20120904,-0.453,5.6,-90184.15,6480434.77,0.0,5822208.9
93,20120905,-0.422,5.63,-83909.46,6564344.2299999995,0.0,5937180.51
94,20120906,-0.364,5.7,-72409.37,6636753.6,0.0,6083299.37
95,20120907,-0.26,5.85,-51493.75,6688247.35,0.0,6294803.77
96,20120910,-0.23,5.88,-45876.25,6734123.6,0.0,6372891.26
97,20120911,-0.24,5.84,-47900.79,6782024.39,0.0,6377364.84
98,20120912,-0.203,5.88,-40582.83,6822607.22,0.0,6461566.76
99,20120913,-0.233,5.81,-46492.42,6869099.64,0.0,6431063.14
100,20120914,-0.222,5.81,-44167.8,6913267.4399999995,0.0,6475163.19
101,20120917,-0.338,5.6,-67218.0,6980485.4399999995,0.0,6308231.91
102,20120918,-0.328,5.6,-65537.55,7046022.989999999,0.0,6373668.84
103,20120919,-0.294,5.64,-58671.7,7104694.6899999995,0.0,6477777.5
104,20120920,-0.392,5.46,-78098.95,7182793.64,0.0,6349015.22
105,20120921,-0.394,5.44,-78357.02,7261150.659999999,0.0,6403994.97
106,20120924,-0.409,5.4,-81561.9,7342712.56,0.0,6438342.47
107,20120925,-0.417,5.37,-83257.36,7425969.92,0.0,6485702.64
108,20120926,-0.545,5.14,-108997.36,7534967.28,0.0,6316740.99
109,20120927,-0.478,5.23,-95211.62,7630178.9,0.0,6522412.75
110,20120928,-0.425,5.29,-84662.76,7714841.66,0.0,6681773.7
111,20121008,-0.419,5.28,-83446.44,7798288.100000001,0.0,6752460.65
112,20121009,-0.302,5.45,-59966.09,7858254.19,0.0,7029747.51
113,20121010,-0.292,5.45,-58330.65,7916584.840000001,0.0,7087988.54
114,20121011,-0.312,5.4,-62116.68,7978701.5200000005,0.0,7084981.16
115,20121012,-0.312,5.38,-61886.62,8040588.140000001,0.0,7120531.51
116,20121015,-0.33,5.33,-65576.62,8106164.760000001,0.0,7119830.16
117,20121016,-0.293,5.37,-58548.72,8164713.48,0.0,7231722.03
118,20121017,-0.302,5.34,-60358.22,8225071.7,0.0,7251586.03
119,20121018,-0.231,5.44,-45708.26,8270779.96,0.0,7433024.11
120,20121019,-0.233,5.42,-46082.37,8316862.33,0.0,7451707.88
121,20121022,-0.205,5.45,-40885.97,8357748.3,0.0,7533777.41
122,20121023,-0.2,5.44,-39722.66,8397470.959999999,0.0,7559615.34
123,20121024,-0.129,5.54,-25490.83,8422961.79,0.0,7724033.1
124,20121025,-0.163,5.72,-32040.57,8455002.36,0.0,8006990.4
125,20121026,-0.245,5.56,-48941.11,8503943.469999999,0.0,7831880.68
126,20121029,-0.275,5.49,-54914.73,8558858.2,0.0,7788106.46
127,20121030,-0.264,5.49,-52718.14,8611576.34,0.0,7840743.62
128,20121031,-0.225,5.54,-44886.03,8656462.37,0.0,7956971.35
129,20121101,-0.183,5.6,-36409.75,8692872.12,0.0,8079503.34
130,20121102,-0.174,5.6,-34729.3,8727601.42,0.0,8114179.32
131,20121105,-0.16,5.61,-31985.56,8759586.98,0.0,8160605.64
132,20121106,-0.121,5.66,-23778.36,8783365.34,0.0,8257081.48
133,20121107,-0.149,5.6,-29687.95,8813053.29,0.0,8199191.4
134,20121108,-0.315,5.3,-62556.82,8875610.11,0.0,7822401.79
135,20121109,-0.335,5.25,-66692.94,8942303.049999999,0.0,7815194.54
136,20121112,-0.33,5.24,-65517.63,9007820.68,0.0,7865725.05
137,20121113,-0.394,5.11,-78715.21,9086535.89,0.0,7749173.38
138,20121114,-0.384,5.11,-76670.66,9163206.55,0.0,7825726.07
139,20121115,-0.437,5.0,-87023.49,9250230.040000001,0.0,7744152.42
140,20121116,-0.467,4.93,-93202.18,9343432.22,0.0,7728790.75
141,20121119,-0.415,5.0,-83022.41,9426454.63,0.0,7921427.0
142,20121120,-0.405,5.0,-81021.87,9507476.5,0.0,8002324.12
143,20121121,-0.366,5.05,-72739.62,9580216.12,0.0,8154976.63
144,20121122,-0.413,4.95,-82192.2,9662408.319999998,0.0,8075554.37
145,20121123,-0.385,4.98,-76712.71,9739121.03,0.0,8201092.71
146,20121126,-0.39,4.95,-77736.0,9816857.03,0.0,8229303.83
147,20121127,-0.507,4.73,-101249.45,9918106.479999999,0.0,7964642.93
148,20121128,-0.576,4.59,-114781.19,10032887.669999998,0.0,7843502.04
149,20121129,-0.633,4.47,-126535.46,10159423.129999999,0.0,7764778.73
150,20121130,-0.577,4.54,-115347.37,10274770.499999998,0.0,8001546.86
151,20121203,-0.64,4.41,-127924.87,10402695.369999997,0.0,7900149.86
152,20121204,-0.539,4.56,-107645.26,10510340.629999997,0.0,8276347.66
153,20121205,-0.434,4.72,-86399.42,10596740.049999997,0.0,8653018.4
154,20121206,-0.457,4.66,-91360.79,10688100.839999996,0.0,8634239.94
155,20121207,-0.388,4.76,-77609.03,10765709.869999995,0.0,8897017.43
156,20121210,-0.336,4.83,-67155.17,10832865.039999995,0.0,9094910.36
157,20121211,-0.364,4.76,-72371.61,10905236.649999995,0.0,9035357.37
158,20121212,-0.368,4.73,-73334.88,10978571.529999996,0.0,9051632.45
159,20121213,-0.373,4.7,-74280.15,11052851.679999996,0.0,9068386.9
160,20121214,-0.266,4.86,-52988.33,11105840.009999996,0.0,9430011.21
161,20121217,-0.215,4.93,-42902.59,11148742.599999996,0.0,9608673.73
162,20121218,-0.233,4.88,-46372.54,11195115.139999995,0.0,9557521.8
163,20121219,-0.223,4.88,-44420.01,11239535.149999995,0.0,9601873.38
164,20121220,-0.179,4.94,-35577.61,11275112.759999994,0.0,9755454.44
165,20121221,-0.17,4.94,-33601.08,11308713.839999994,0.0,9789003.77
166,20121224,-0.18,4.91,-35852.69,11344566.529999994,0.0,9765352.64
167,20121225,-0.103,5.03,-20125.43,11364691.959999993,0.0,10024116.38
168,20121226,-0.017,5.17,-3107.06,11367799.019999994,0.0,10306221.25
169,20121227,-0.201,5.41,-40044.75,11407843.769999994,0.0,10824645.67
170,20121228,-0.264,5.29,-52385.08,11460228.849999994,0.0,10636842.72
171,20121231,-0.237,5.32,-47360.73,11507589.579999994,0.0,10744454.15
172,20130104,-0.276,5.24,-55034.81,11562624.389999995,0.0,10637830.54
173,20130107,-0.233,5.3,-46122.4,11608746.789999995,0.0,10805691.58
174,20130108,-0.198,5.35,-39600.64,11648347.429999996,0.0,10947173.77
175,20130109,-0.168,5.39,-33426.97,11681774.399999997,0.0,11062398.94
176,20130110,-0.039,5.6,-7285.13,11689059.529999997,0.0,11500680.27
177,20130111,-0.073,5.53,-14383.26,11703442.789999997,0.0,11371278.96
178,20130114,-0.015,5.62,-2815.05,11706257.839999998,0.0,11559154.78
179,20130115,-0.027,5.59,-5036.09,11711293.929999998,0.0,11502474.62
180,20130116,-0.092,6.15,-17840.29,11729134.219999997,0.0,12672612.83
181,20130117,0.744,6.46,148391.98,11729134.219999997,148391.98,13163013.37
182,20130118,0.702,6.4,139982.61,11729134.219999997,288374.58999999997,12900771.77
183,20130121,1.013,6.95,201989.28,11729134.219999997,490363.87,13807459.91
184,20130122,0.938,6.84,187178.99,11729134.219999997,677542.86,13401742.43
185,20130123,0.91,6.81,181597.05,11729134.219999997,859139.9099999999,13161364.95
186,20130124,1.097,6.85,218922.8,11729134.219999997,1078062.71,13019749.4
187,20130125,1.136,6.94,226651.06,11729134.219999997,1304713.77,12964163.24
188,20130128,1.107,6.92,220468.88,11729134.219999997,1525182.65,12706333.12
189,20130129,0.958,6.7,190708.46,11729134.219999997,1715891.1099999999,12111660.25
190,20130130,0.697,6.29,138833.03,11729134.219999997,1854724.14,11231654.85
191,20130131,0.664,6.25,132332.26,11729134.219999997,1987056.4,11027895.99
192,20130201,0.637,6.22,126727.35,11729134.219999997,2113783.75,10848233.89
193,20130204,-0.005,6.05,-610.01,11729744.229999997,2113783.75,10552338.21
194,20130205,0.563,6.12,111854.18,11729744.229999997,2225637.93,10562579.22
195,20130206,0.573,6.15,114245.15,11729744.229999997,2339883.08,10500112.27
196,20130207,0.532,6.1,106005.58,11729744.229999997,2445888.66,10308738.53
197,20130208,0.576,6.19,114988.22,11729744.229999997,2560876.8800000004,10345848.94
198,20130218,0.571,6.2,113935.56,11729744.229999997,2674812.4400000004,10248627.46
199,20130219,0.479,6.07,95178.31,11729744.229999997,2769990.7500000005,9938555.11
200,20130220,0.534,6.18,106161.41,11729744.229999997,2876152.1600000006,10012502.29
201,20130221,-0.061,5.94,-11885.2,11741629.429999996,2876152.1600000006,9635525.89
202,20130222,-0.095,5.88,-18821.32,11760450.749999996,2876152.1600000006,9556987.87
203,20130225,-0.075,5.91,-14780.25,11775230.999999996,2876152.1600000006,9620505.12
204,20130226,-0.163,5.76,-32264.62,11807495.619999995,2876152.1600000006,9408540.85
205,20130227,-0.167,5.75,-33358.92,11840854.539999995,2876152.1600000006,9425514.03
206,20130228,0.389,6.05,77341.92,11840854.539999995,2953494.0800000005,9839946.62
207,20130301,0.381,6.04,76007.61,11840854.539999995,3029501.6900000004,9747674.37
208,20130304,-0.129,5.8,-25526.82,11866381.359999996,3029501.6900000004,9385830.8
209,20130305,-0.072,5.89,-14141.24,11880522.599999996,3029501.6900000004,9545593.6
210,20130306,0.372,6.03,74075.06,11880522.599999996,3103576.7500000005,9698412.57
211,20130307,0.407,6.09,80894.42,11880522.599999996,3184471.1700000004,9714021.37
212,20130308,0.351,6.0,70111.08,11880522.599999996,3254582.2500000005,9500350.96
213,20130311,-0.038,5.93,-7121.12,11887643.719999995,3254582.2500000005,9396618.67
214,20130312,-0.132,5.77,-25971.94,11913615.659999995,3254582.2500000005,9169012.08
215,20130313,-0.165,5.71,-32555.71,11946171.369999995,3254582.2500000005,9106171.16
216,20130314,-0.15,5.73,-29803.97,11975975.339999996,3254582.2500000005,9167825.48
217,20130315,-0.159,5.71,-31413.4,12007388.739999996,3254582.2500000005,9167190.72
218,20130318,-0.079,5.55,-15545.28,12022934.019999996,3254582.2500000005,8925832.51
219,20130319,-0.047,5.62,-8997.16,12031931.179999996,3254582.2500000005,9047393.21
220,20130320,-0.105,5.78,-20813.56,12052744.739999996,3254582.2500000005,9325756.46
221,20130321,-0.055,5.86,-10553.18,12063297.919999996,3254582.2500000005,9465369.55
222,20130322,-0.065,5.84,-12853.22,12076151.139999997,3254582.2500000005,9445895.7
223,20130325,-0.05,5.86,-9967.17,12086118.309999997,3254582.2500000005,9488194.59
224,20130326,-0.038,5.73,-7454.13,12093572.439999998,3254582.2500000005,9285141.59
225,20130327,-0.073,5.69,-14230.25,12107802.689999998,3254582.2500000005,9234529.69
226,20130328,-0.203,5.49,-40087.75,12147890.439999998,3254582.2500000005,8949962.11
227,20130329,-0.198,5.51,-39131.49,12187021.929999998,3254582.2500000005,9021638.69
228,20130401,-0.212,5.5,-42361.36,12229383.289999997,3254582.2500000005,9047561.48
229,20130402,-0.201,5.53,-39826.67,12269209.959999997,3254582.2500000005,9136678.22
230,20130403,-0.267,5.43,-53228.28,12322438.239999996,3254582.2500000005,9024601.51
231,20130408,-0.034,5.37,-6449.12,12328887.359999996,3254582.2500000005,8931316.14
232,20130409,-0.26,5.45,-51788.89,12380676.249999996,3254582.2500000005,9116082.95
233,20130410,-0.258,5.46,-51337.77,12432014.019999996,3254582.2500000005,9184068.92
234,20130411,-0.018,5.4,-3245.06,12435259.079999996,3254582.2500000005,9086379.12
235,20130412,-0.078,5.3,-15375.29,12450634.369999995,3254582.2500000005,8933460.22
236,20130415,-0.131,5.21,-26057.01,12476691.379999995,3254582.2500000005,8807774.02
237,20130416,-0.094,5.27,-18450.35,12495141.729999995,3254582.2500000005,8927630.66
238,20130417,-0.105,5.25,-21005.65,12516147.379999995,3254582.2500000005,8914722.42
239,20130418,-0.105,5.25,-21005.65,12537153.029999996,3254582.2500000005,8935695.77
240,20130419,-0.008,5.41,-1087.02,12538240.049999995,3254582.2500000005,9209107.56
241,20130422,-0.228,5.48,-45496.2,12583736.249999994,3254582.2500000005,9373692.74
242,20130423,-0.075,5.3,-14845.28,12598581.529999994,3254582.2500000005,9080613.26
243,20130424,-0.102,5.41,-20022.37,12618603.899999993,3254582.2500000005,9289073.99
244,20130425,-0.125,5.37,-24708.64,12643312.539999994,3254582.2500000005,9245062.61
245,20130426,-0.118,5.38,-23140.21,12666452.749999994,3254582.2500000005,9285383.72
246,20130502,-0.157,5.31,-31337.42,12697790.169999994,3254582.2500000005,9195857.18
247,20130503,-0.108,5.39,-21565.79,12719355.959999993,3254582.2500000005,9355936.42
248,20130506,-0.061,5.47,-12039.22,12731395.179999994,3254582.2500000005,9506821.36
249,20130507,-0.05,5.49,-9887.18,12741282.359999994,3254582.2500000005,9551451.33
250,20130508,-0.105,5.71,-20561.5,12761843.859999994,3254582.2500000005,9954742.22
251,20130509,-0.111,5.68,-22157.93,12784001.789999994,3254582.2500000005,9924563.6
252,20130510,-0.109,5.67,-21551.77,12805553.559999993,3254582.2500000005,9928609.16
253,20130513,-0.096,5.68,-18749.33,12824302.889999993,3254582.2500000005,9964840.48
254,20130514,-0.018,5.55,-3335.06,12827637.949999994,3254582.2500000005,9740093.71
