,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20110829,-0.028,5.87,-5288.09,5288.09,0.0,5272.63
1,20110830,-0.016,5.92,-2965.05,8253.14,0.0,8274.57
2,20110831,-0.034,5.99,-6594.11,14847.25,0.0,14954.77
3,20110901,-0.002,5.98,-0.0,14847.25,0.0,14929.8
4,20110902,-0.029,5.86,-5279.09,20126.34,0.0,19898.74
5,20110905,-0.041,5.81,-8139.14,28265.48,0.0,27852.66
6,20110906,-0.038,5.82,-7571.13,35836.61,0.0,35457.01
7,20110907,-0.028,6.0,-5405.09,41241.7,0.0,41946.8
8,20110908,-0.01,5.93,-1784.03,43025.729999999996,0.0,43234.16
9,20110909,-0.023,5.87,-4114.07,47139.799999999996,0.0,46900.5
10,20110913,-0.024,5.86,-4693.08,51832.88,0.0,51502.66
11,20110914,-0.021,5.87,-4114.07,55946.95,0.0,55694.34
12,20110915,-0.043,5.77,-8083.14,64030.09,0.0,62813.29
13,20110916,-0.03,5.82,-5825.1,69855.19,0.0,69170.24
14,20110919,-0.058,5.69,-11385.2,81240.39,0.0,78990.75
15,20110920,-0.04,5.76,-7493.13,88733.52,0.0,87441.04
16,20110921,-0.038,5.93,-7121.12,95854.64,0.0,97128.79
17,20110922,-0.044,5.72,-8585.15,104439.79,0.0,102258.23
18,20110923,-0.039,5.73,-7454.13,111893.92,0.0,109876.56
19,20110926,-0.077,5.56,-15017.27,126911.19,0.0,121609.6
20,20110927,-0.061,5.62,-11807.21,138718.4,0.0,134709.0
21,20110928,-0.069,5.58,-13397.24,152115.63999999998,0.0,147125.22
22,20110929,-0.059,5.61,-11786.21,163901.84999999998,0.0,159682.29
23,20110930,-0.077,5.52,-14909.27,178811.11999999997,0.0,172005.6
24,20111010,-0.103,5.4,-20525.51,199336.62999999998,0.0,188760.25
25,20111011,-0.079,5.49,-15377.28,214713.90999999997,0.0,207258.82
26,20111012,-0.014,5.76,-2309.04,217022.94999999998,0.0,219753.14
27,20111013,-0.01,5.77,-1736.03,218758.97999999998,0.0,221863.47
28,20111014,-0.002,5.8,-0.0,218758.97999999998,0.0,223017.02
29,20111017,-0.044,5.85,-8780.15,227539.12999999998,0.0,233703.5
30,20111018,-0.014,5.74,-2301.04,229840.16999999998,0.0,231602.09
31,20111019,-0.054,5.79,-10427.18,240267.34999999998,0.0,244028.36
32,20111020,-0.013,5.73,-2297.04,242564.38999999998,0.0,243788.62
33,20111021,-0.039,5.84,-7597.13,250161.52,0.0,256051.14
34,20111024,-0.005,5.98,-603.01,250764.53,0.0,262786.7
35,20111025,-0.01,6.0,-1805.03,252569.56,0.0,265463.32
36,20111026,-0.005,5.97,-602.01,253171.57,0.0,264732.22
37,20111027,0.068,6.07,13335.43,253171.57,13335.43,255829.59
38,20111028,-0.041,6.17,-8026.13,261197.7,13335.43,268055.16
39,20111031,-0.008,6.11,-1227.02,262424.72000000003,13335.43,266668.87
40,20111101,-0.008,6.11,-1227.02,263651.74000000005,13335.43,267889.32
41,20111102,-0.014,6.27,-2513.04,266164.78,13335.43,277409.37
42,20111103,-0.033,6.18,-6185.1,272349.88,13335.43,279599.53
43,20111104,-0.023,6.22,-4359.07,276708.95,13335.43,285757.75
44,20111107,-0.013,6.09,-2441.04,279149.99,13335.43,282218.14
45,20111108,-0.009,6.11,-1227.02,280377.01,13335.43,284365.43
46,20111109,-0.034,6.16,-6781.11,287158.12,13335.43,293459.94
47,20111110,-0.023,6.05,-4240.07,291398.19,13335.43,292449.14
48,20111111,-0.024,6.05,-4240.07,295638.26,13335.43,296678.77
49,20111114,-0.011,6.11,-1838.03,297476.29000000004,13335.43,301451.77
50,20111115,-0.029,6.03,-5432.09,302908.38000000006,13335.43,302924.83
51,20111116,-0.059,5.89,-11785.2,314693.5800000001,13335.43,307656.71
52,20111117,-0.055,5.9,-10625.18,325318.76000000007,13335.43,318785.6
53,20111118,-0.059,5.87,-11745.2,337063.9600000001,13335.43,328889.76
54,20111121,-0.063,5.85,-12290.21,349354.1700000001,13335.43,340038.59
55,20111122,-0.05,5.91,-9461.16,358815.3300000001,13335.43,352970.25
56,20111123,-0.069,5.82,-13391.23,372206.56000000006,13335.43,360964.01
57,20111124,-0.06,5.86,-11725.2,383931.76000000007,13335.43,375150.06
58,20111125,-0.068,5.82,-13391.23,397322.99000000005,13335.43,385958.3
59,20111128,-0.062,5.84,-12269.21,409592.20000000007,13335.43,399533.1
60,20111129,-0.038,5.94,-7133.12,416725.32000000007,13335.43,413493.51
61,20111130,-0.067,5.8,-13345.23,430070.55000000005,13335.43,417070.8
62,20111201,-0.026,5.98,-4789.08,434859.63000000006,13335.43,434792.54
63,20111202,-0.014,6.03,-2417.04,437276.67000000004,13335.43,440836.93
64,20111205,-0.008,6.05,-1215.02,438491.69000000006,13335.43,443507.57
65,20111206,-0.007,6.05,-1215.02,439706.7100000001,13335.43,444716.04
66,20111207,-0.022,6.12,-4289.07,443995.7800000001,13335.43,454140.18
67,20111208,-0.019,6.13,-3683.06,447678.8400000001,13335.43,458555.59
68,20111209,-0.006,6.05,-610.01,448288.8500000001,13335.43,453175.31
69,20111212,-0.01,6.03,-1814.03,450102.8800000001,13335.43,453483.9
70,20111213,-0.03,5.93,-5935.1,456037.9800000001,13335.43,451885.8
71,20111214,-0.034,5.91,-6506.11,462544.0900000001,13335.43,456854.47
72,20111215,-0.052,5.82,-9899.17,472443.26000000007,13335.43,459778.64
73,20111216,-0.025,5.94,-4757.08,477200.3400000001,13335.43,474004.75
74,20111219,-0.004,6.03,-608.01,477808.3500000001,13335.43,481789.0
75,20111220,-0.008,6.01,-1207.02,479015.3700000001,13335.43,481391.48
76,20111221,-0.014,5.98,-2397.04,481412.4100000001,13335.43,481377.46
77,20111222,-0.005,6.02,-607.01,482019.4200000001,13335.43,485198.66
78,20111223,-0.008,6.0,-1205.02,483224.4400000001,13335.43,484785.16
79,20111226,-0.032,5.89,-5895.1,489119.5400000001,13335.43,481779.82
80,20111227,-0.036,5.87,-7049.12,496168.6600000001,13335.43,487178.94
81,20111228,-0.046,5.82,-8735.15,504903.8100000001,13335.43,491748.08
82,20111229,-0.046,5.82,-8735.15,513638.96000000014,13335.43,500467.01
83,20111230,-0.03,5.89,-5895.1,519534.0600000001,13335.43,512369.02
84,20120104,-0.037,5.86,-7037.12,526571.1800000002,13335.43,516782.37
85,20120105,-0.013,5.97,-2393.04,528964.2200000002,13335.43,528868.21
86,20120106,-0.018,6.03,-3020.05,531984.2700000003,13335.43,537194.73
87,20120109,-0.03,6.18,-5567.09,537551.3600000002,13335.43,556112.97
88,20120110,-0.019,6.23,-3743.06,541294.4200000003,13335.43,564345.6
89,20120111,-0.032,6.17,-6175.1,547469.5200000003,13335.43,565072.59
90,20120112,-0.019,6.23,-3743.06,551212.5800000003,13335.43,574300.98
91,20120113,-0.019,6.23,-3743.06,554955.6400000004,13335.43,578034.25
92,20120116,-0.03,6.18,-5567.09,560522.7300000003,13335.43,578950.02
93,20120117,0.065,6.34,12662.12,560522.7300000003,25997.550000000003,581275.3
94,20120118,-0.012,6.26,-1883.03,562405.7600000004,25997.550000000003,575816.11
95,20120119,0.086,6.44,16722.0,562405.7600000004,42719.55,575650.58
96,20120120,0.105,6.53,20869.56,562405.7600000004,63589.11,562825.95
97,20120130,0.072,6.38,14016.74,562405.7600000004,77605.85,535878.89
98,20120131,0.081,6.42,16028.7,562405.7600000004,93634.55,523209.0
99,20120201,-0.007,6.29,-1263.02,563668.7800000004,93634.55,513870.67
100,20120202,0.096,6.49,18796.89,563668.7800000004,112431.44,511413.03
101,20120203,0.107,6.55,20933.48,563668.7800000004,133364.92,495207.64
102,20120206,0.104,6.54,20248.35,563668.7800000004,153613.27000000002,474203.23
103,20120207,0.079,6.43,15411.33,563668.7800000004,169024.6,450814.75
104,20120208,0.115,6.6,22411.61,563668.7800000004,191436.21000000002,440322.22
105,20120209,0.103,6.55,20279.31,563668.7800000004,211715.52000000002,416707.09
106,20120210,0.09,6.5,17527.18,563668.7800000004,229242.7,395998.28
107,20120213,0.071,6.42,14104.66,563668.7800000004,243347.36000000002,377018.25
108,20120214,0.068,6.41,13442.33,563668.7800000004,256789.69,362987.02
109,20120215,0.069,6.42,13463.31,563668.7800000004,270253.0,350088.38
110,20120216,0.063,6.4,12142.65,563668.7800000004,282395.65,336853.13
111,20120217,0.071,6.44,14148.61,563668.7800000004,296544.26,324808.43
112,20120220,0.076,6.47,14860.89,563668.7800000004,311405.15,311459.36
113,20120221,0.074,6.47,14214.55,563668.7800000004,325619.7,297243.38
114,20120222,0.072,6.47,14214.55,563668.7800000004,339834.25,283027.39
115,20120223,0.067,6.45,12881.9,563668.7800000004,352716.15,269268.81
116,20120224,0.083,6.53,16303.42,563668.7800000004,369019.57,256304.28
117,20120227,0.076,6.5,14929.82,563668.7800000004,383949.39,240195.67
118,20120228,0.094,6.59,18428.27,563668.7800000004,402377.66000000003,225092.86
119,20120229,0.094,6.59,18428.27,563668.7800000004,420805.93000000005,206664.2
120,20120301,0.093,6.59,18428.27,563668.7800000004,439234.20000000007,188235.55
121,20120302,0.114,6.69,22717.23,563668.7800000004,461951.43000000005,168374.75
122,20120305,0.094,6.6,18456.24,563668.7800000004,480407.67000000004,147652.96
123,20120306,0.07,6.49,13610.16,563668.7800000004,494017.83,131580.29
124,20120307,0.052,6.41,10240.58,563668.7800000004,504258.41000000003,119715.3
125,20120308,0.056,6.43,10914.9,563668.7800000004,515173.31000000006,109171.66
126,20120309,0.065,6.47,12921.86,563668.7800000004,528095.17,96927.19
127,20120312,0.045,6.38,8917.93,563668.7800000004,537013.1000000001,86658.18
128,20120313,0.059,6.45,11593.21,563668.7800000004,548606.31,76013.68
129,20120314,0.039,6.36,7619.25,563668.7800000004,556225.56,67330.67
130,20120315,0.039,6.36,7619.25,563668.7800000004,563844.81,59708.33
131,20120316,0.042,6.37,8267.59,563668.7800000004,572112.4,51531.69
132,20120319,-0.003,6.33,-0.0,563668.7800000004,572112.4,51208.1
133,20120320,-0.023,6.2,-4345.07,568013.8500000003,572112.4,54490.92
134,20120321,-0.024,6.2,-4345.07,572358.9200000003,572112.4,58825.43
135,20120322,-0.01,6.27,-1886.03,574244.9500000003,572112.4,61368.21
136,20120323,-0.049,6.3,-9455.15,583700.1000000003,572112.4,71099.88
137,20120327,-0.047,6.31,-8839.14,592539.2400000003,572112.4,80035.56
138,20120328,-0.072,6.19,-14242.23,606781.4700000003,572112.4,92732.44
139,20120329,-0.085,6.12,-16529.27,623310.7400000003,572112.4,108186.82
140,20120330,-0.054,6.27,-10664.17,633974.9100000004,572112.4,121484.01
141,20120405,-0.063,6.27,-12545.2,646520.1100000003,572112.4,134008.14
142,20120406,-0.061,6.28,-11937.19,658457.3000000003,572112.4,146138.77
143,20120409,-0.081,6.18,-16073.26,674530.5600000003,572112.4,159859.33
144,20120411,-0.066,6.25,-13130.21,687660.7700000003,572112.4,174778.45
145,20120412,-0.038,6.39,-7034.11,694694.8800000002,572112.4,185713.65
146,20120413,-0.038,6.39,-7034.11,701728.9900000002,572112.4,192733.76
