,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20050225,-0.017,4.19,-3357.08,3357.08,0.0,3343.57
1,20050228,-0.058,4.28,-11561.27,14918.35,0.0,14959.67
2,20050301,-0.073,4.26,-14489.34,29407.690000000002,0.0,29356.57
3,20050302,-0.08,4.25,-15730.37,45138.060000000005,0.0,44992.63
4,20050303,-0.094,4.23,-18617.44,63755.5,0.0,63369.19
5,20050304,-0.11,4.21,-21897.99,85653.49,0.0,84933.68
6,20050307,-0.01,4.16,-1669.04,87322.53,0.0,85586.82
7,20050308,-0.093,4.23,-18194.43,105516.95999999999,0.0,105192.85
8,20050309,-0.033,4.31,-6470.15,111987.10999999999,0.0,113639.13
9,20050310,-0.13,4.18,-25923.1,137910.21,0.0,136094.4
10,20050311,-0.002,4.14,-0.0,137910.21,0.0,134792.04
11,20050314,-0.04,4.08,-7757.19,145667.4,0.0,140580.6
12,20050315,-0.116,3.97,-23032.34,168699.74,0.0,159786.98
13,20050316,-0.176,3.88,-34929.63,203629.37,0.0,191039.97
14,20050317,-0.145,3.91,-28941.97,232571.34,0.0,221414.21
15,20050318,-0.174,3.86,-34749.59,267320.93,0.0,253278.43
16,20050321,-0.143,3.89,-28404.83,295725.76,0.0,283607.74
17,20050322,-0.226,3.77,-44875.41,340601.17000000004,0.0,319664.42
18,20050323,-0.227,3.76,-45132.48,385733.65,0.0,363878.88
19,20050324,-0.191,3.8,-38010.5,423744.15,0.0,405701.54
20,20050329,-0.209,3.77,-41481.47,465225.62,0.0,443915.61
21,20050330,-0.368,3.55,-73505.44,538731.06,0.0,491401.1
22,20050331,-0.3,3.63,-59911.62,598642.68,0.0,562293.72
23,20050401,-0.21,3.74,-41899.59,640542.27,0.0,621167.92
24,20050404,-0.16,3.8,-31928.82,672471.09,0.0,663012.71
25,20050405,-0.275,3.64,-54979.25,727450.34,0.0,689989.43
26,20050406,-0.201,3.73,-39922.05,767372.39,0.0,746910.12
27,20050407,-0.128,3.82,-25601.07,792973.46,0.0,790493.9
28,20050408,-0.131,3.81,-25915.16,818888.62,0.0,814299.43
29,20050411,-0.127,3.81,-25152.95,844041.57,0.0,839413.33
30,20050412,-0.213,3.69,-42446.76,886488.33,0.0,855355.23
31,20050413,-0.134,3.79,-26537.33,913025.6599999999,0.0,905032.35
32,20050414,-0.169,3.74,-33669.32,946694.9799999999,0.0,926709.32
