,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20020826,-0.04,11.7,-7025.06,7025.06,0.0,7007.92
1,20020827,-0.048,11.69,-9357.08,16382.14,0.0,16344.49
2,20020828,-0.067,11.66,-12831.11,29213.25,0.0,29113.31
3,20020829,-0.029,11.75,-4705.04,33918.29,0.0,34032.12
4,20020830,-0.04,11.74,-7049.06,40967.35,0.0,41038.29
5,20020902,-0.149,11.67,-29182.54,70149.89,0.0,69931.88
6,20020903,-0.135,11.7,-26916.96,97066.85,0.0,96987.78
7,20020904,-0.186,11.6,-37129.6,134196.45,0.0,133232.1
8,20020905,-0.26,11.45,-51538.33,185734.78000000003,0.0,182969.4
9,20020906,-0.303,11.36,-60223.58,245958.36000000004,0.0,241663.41
10,20020909,-0.386,11.19,-76111.7,322070.06000000006,0.0,314043.14
11,20020910,-0.425,11.11,-84457.87,406527.93000000005,0.0,396127.65
12,20020911,-0.415,11.13,-82383.33,488911.26000000007,0.0,479099.06
13,20020912,-0.391,11.18,-77161.98,566073.2400000001,0.0,558296.25
14,20020913,-0.414,11.13,-82383.33,648456.5700000001,0.0,638057.68
15,20020916,-0.448,11.06,-89609.21,738065.78,0.0,723517.91
16,20020917,-0.524,10.9,-104667.12,842732.9,0.0,817559.25
17,20020918,-0.586,10.76,-116238.13,958971.03,0.0,923120.06
18,20020919,-0.559,10.78,-111062.79,1070033.82,0.0,1035730.08
19,20020920,-0.519,10.83,-102911.67,1172945.49,0.0,1143289.52
20,20020923,-0.571,10.7,-113449.41,1286394.9,0.0,1242842.86
21,20020924,-0.695,10.42,-138621.98,1425016.88,0.0,1348731.0
22,20020925,-0.667,10.44,-132622.42,1557639.2999999998,0.0,1483740.76
23,20020926,-0.69,10.36,-137823.78,1695463.0799999998,0.0,1609985.42
24,20020927,-0.658,10.39,-130947.99,1826411.0699999998,0.0,1745396.68
25,20021009,-0.955,9.75,-190174.48,2016585.5499999998,0.0,1827768.64
26,20021010,-0.929,9.76,-185488.26,2202073.8099999996,0.0,2014849.59
27,20021011,-0.766,10.05,-152799.71,2354873.5199999996,0.0,2227285.19
28,20021014,-0.736,10.07,-147060.22,2501933.7399999998,0.0,2378554.41
29,20021015,-0.722,10.06,-143895.39,2645829.13,0.0,2519869.11
30,20021016,-0.733,10.0,-146037.96,2791867.09,0.0,2650655.96
31,20021017,-0.862,9.7,-171734.69,2963601.78,0.0,2742609.1
32,20021018,-0.753,9.88,-150215.06,3113816.84,0.0,2943490.17
33,20021021,-0.744,9.86,-147938.48,3261755.32,0.0,3085245.25
34,20021022,-0.641,10.03,-127414.12,3389169.44,0.0,3265660.17
35,20021023,-0.638,10.0,-127033.02,3516202.46,0.0,3382732.38
36,20021024,-0.585,10.07,-116842.36,3633044.82,0.0,3523076.57
37,20021025,-0.681,9.84,-135827.33,3768872.15,0.0,3578229.16
38,20021028,-0.643,9.88,-128473.41,3897345.56,0.0,3721053.11
39,20021029,-0.615,9.9,-122791.93,4020137.49,0.0,3851190.99
40,20021030,-0.495,10.11,-98092.49,4118229.9800000004,0.0,4030827.19
41,20021031,-0.617,10.22,-122671.86,4240901.840000001,0.0,4197169.8
42,20021101,-0.467,10.5,-92423.98,4333325.820000001,0.0,4404445.5
43,20021104,-0.447,10.51,-89358.18,4422684.000000001,0.0,4497862.73
44,20021105,-0.386,10.61,-76411.82,4499095.820000001,0.0,4616954.96
45,20021106,-0.433,10.48,-85958.3,4585054.120000001,0.0,4646212.52
46,20021107,-0.498,10.31,-99001.7,4684055.820000001,0.0,4669695.17
47,20021108,-0.853,9.52,-170452.39,4854508.210000001,0.0,4482071.2
48,20021111,-0.99,9.18,-197421.49,5051929.700000001,0.0,4519116.68
49,20021112,-1.039,9.02,-207514.17,5259443.870000001,0.0,4647549.64
50,20021113,-1.013,9.02,-202100.75,5461544.620000001,0.0,4849342.84
51,20021114,-1.02,8.95,-203218.06,5664762.680000001,0.0,5014617.71
52,20021115,-1.009,8.92,-201644.66,5866407.340000001,0.0,5199146.5
53,20021118,-1.087,8.7,-216686.65,6083093.990000001,0.0,5287271.71
54,20021119,-1.083,8.65,-216306.56,6299400.550000001,0.0,5472861.93
55,20021120,-1.108,8.54,-221243.89,6520644.44,0.0,5624170.96
56,20021121,-1.126,8.44,-224562.79,6745207.23,0.0,5782534.1
57,20021122,-0.965,8.72,-192762.39,6937969.62,0.0,6166842.9
58,20021125,-0.965,8.66,-192302.28,7130271.9,0.0,6316419.47
59,20021126,-0.998,8.53,-198801.02,7329072.92,0.0,6420097.38
60,20021127,-0.949,8.57,-189446.56,7518519.4799999995,0.0,6639361.74
61,20021128,-0.811,8.8,-161962.32,7680481.8,0.0,6979265.49
62,20021129,-0.746,8.88,-149222.98,7829704.78,0.0,7191709.92
63,20021202,-0.851,8.6,-169464.33,7999169.11,0.0,7134147.99
64,20021203,-0.809,8.63,-161423.22,8160592.33,0.0,7320212.25
65,20021204,-0.818,8.55,-163347.74,8323940.07,0.0,7415452.14
66,20021205,-0.817,8.49,-163050.67,8486990.74,0.0,7526215.58
67,20021206,-0.803,8.46,-159935.86,8646926.6,0.0,7659313.11
68,20021209,-0.623,8.78,-123830.36,8770756.959999999,0.0,8072672.35
69,20021210,-0.707,8.55,-141111.92,8911868.879999999,0.0,8002096.03
70,20021211,-0.718,8.47,-143180.48,9055049.36,0.0,8070184.13
71,20021212,-0.612,8.64,-121855.87,9176905.229999999,0.0,8353831.71
72,20021213,-0.542,8.74,-108404.33,9285309.559999999,0.0,8558759.99
73,20021216,-0.445,8.9,-89023.25,9374332.809999999,0.0,8804331.64
74,20021217,-0.373,9.01,-73901.29,9448234.099999998,0.0,8986939.27
75,20021218,-0.357,9.0,-71118.57,9519352.669999998,0.0,9047975.09
76,20021219,-0.337,9.0,-66617.39,9585970.059999999,0.0,9114491.1
77,20021220,-0.294,9.05,-57935.12,9643905.179999998,0.0,9222974.69
78,20021223,-0.333,8.93,-66099.26,9710004.439999998,0.0,9166678.4
79,20021224,-0.316,8.93,-62526.33,9772530.769999998,0.0,9229109.56
80,20021225,-0.322,8.88,-63952.7,9836483.469999997,0.0,9241289.6
81,20021226,-0.431,8.61,-86122.53,9922605.999999996,0.0,9046292.65
82,20021227,-0.416,8.6,-82581.6,10005187.599999996,0.0,9118241.64
83,20021230,-0.446,8.5,-88423.14,10093610.739999996,0.0,9100502.8
84,20021231,-0.437,8.48,-87366.87,10180977.609999996,0.0,9166323.39
85,20030102,-0.533,8.24,-106323.86,10287301.469999995,0.0,9013057.92
86,20030103,-0.485,8.3,-96305.23,10383606.699999996,0.0,9174846.27
87,20030106,-0.447,8.35,-89368.41,10472975.109999996,0.0,9319349.34
88,20030107,-0.447,8.32,-89047.33,10562022.439999996,0.0,9374777.9
89,20030108,-0.346,8.5,-68868.02,10630890.459999995,0.0,9646363.18
90,20030109,-0.236,8.7,-46992.28,10677882.739999995,0.0,9920259.84
91,20030110,-0.265,8.61,-52534.74,10730417.479999995,0.0,9870090.02
