,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20080312,-0.02,12.56,-3773.03,3773.03,0.0,3759.2
1,20080313,-0.029,12.53,-5017.04,8790.07,0.0,8757.16
2,20080314,-0.085,12.34,-16047.13,24837.199999999997,0.0,24648.95
3,20080317,-0.201,11.94,-39412.18,64249.38,0.0,63202.37
4,20080318,-0.3,11.6,-59175.3,123424.68,0.0,120488.16
5,20080319,-0.211,11.91,-41695.77,165120.44999999998,0.0,165340.67
6,20080320,-0.162,12.08,-31416.11,196536.56,0.0,199069.2
7,20080321,-0.197,11.96,-38281.89,234818.45,0.0,235315.52
8,20080325,-0.363,11.39,-71775.57,306594.02,0.0,295767.23
9,20080326,-0.455,11.07,-90797.51,397391.53,0.0,378117.34
10,20080327,-0.646,10.41,-129117.51,526509.04,0.0,484494.96
11,20080328,-0.453,11.08,-89771.25,616280.29,0.0,605312.94
12,20080331,-0.56,10.71,-111412.89,727693.18,0.0,696342.96
13,20080401,-0.577,10.65,-115049.84,842743.02,0.0,807316.99
14,20080402,-0.422,11.19,-83946.73,926689.75,0.0,932071.1
15,20080403,-0.307,11.59,-60283.59,986973.34,0.0,1025581.55
16,20080407,-0.212,9.17,-42193.01,1029166.35,0.0,853566.38
17,20080408,-0.22,9.15,-43931.46,1073097.81,0.0,895569.32
18,20080409,-0.427,8.6,-85162.28,1158260.09,0.0,926769.29
19,20080410,-0.412,8.64,-82101.47,1240361.56,0.0,1013056.34
20,20080411,-0.379,8.73,-75097.63,1315459.19,0.0,1098592.43
21,20080414,-0.619,8.09,-123809.47,1439268.66,0.0,1141673.97
22,20080415,-0.619,8.09,-123809.47,1563078.13,0.0,1265294.72
23,20080416,-0.736,7.78,-147080.65,1710158.7799999998,0.0,1363665.71
24,20080417,-0.923,7.28,-184232.58,1894391.3599999999,0.0,1459976.64
25,20080418,-1.05,6.94,-209643.42,2104034.78,0.0,1601112.97
26,20080421,-0.994,7.09,-198572.43,2302607.21,0.0,1833988.71
27,20080422,-0.858,7.45,-171395.14,2474002.35,0.0,2098245.67
28,20080423,-0.704,7.86,-140730.96,2614733.31,0.0,2354237.49
29,20080424,-0.408,8.65,-81331.27,2696064.58,0.0,2672069.76
30,20080425,-0.345,8.56,-68497.92,2764562.5,0.0,2712661.16
31,20080428,-0.446,8.3,-88833.27,2853395.77,0.0,2718964.2
32,20080429,-0.442,8.3,-88003.06,2941398.83,0.0,2806833.17
33,20080430,-0.246,8.76,-49068.82,2990467.65,0.0,3011388.59
34,20080505,-0.23,8.76,-45563.91,3036031.56,0.0,3056883.13
35,20080506,-0.313,8.5,-62066.24,3098097.8000000003,0.0,3028124.39
36,20080507,-0.408,8.22,-81399.33,3179497.1300000004,0.0,3009648.53
37,20080508,-0.381,8.25,-75919.9,3255417.0300000003,0.0,3096436.98
38,20080509,-0.489,7.94,-97687.65,3353104.68,0.0,3077623.3
39,20080512,-0.465,7.97,-92476.27,3445580.95,0.0,3181587.02
40,20080513,-0.544,7.73,-108248.46,3553829.41,0.0,3193862.25
41,20080514,-0.391,8.07,-77492.33,3631321.74,0.0,3411718.63
42,20080515,-0.405,7.98,-80619.16,3711940.9000000004,0.0,3454165.5
43,20080516,-0.359,8.05,-71663.8,3783604.7,0.0,3556020.13
44,20080519,-0.377,7.95,-74749.62,3858354.3200000003,0.0,3586481.06
45,20080520,-0.492,7.6,-98065.8,3956420.12,0.0,3526499.84
46,20080521,-0.456,7.63,-90820.89,4047241.0100000002,0.0,3631102.73
47,20080522,-0.512,7.43,-101817.82,4149058.83,0.0,3637584.25
48,20080523,-0.533,7.32,-106167.99,4255226.82,0.0,3689735.52
49,20080526,-0.614,7.06,-122170.26,4377397.08,0.0,3680661.15
50,20080527,-0.57,7.12,-113950.08,4491347.16,0.0,3825718.0
51,20080528,-0.451,7.37,-89937.7,4581284.86,0.0,4049850.26
52,20080529,-0.534,7.09,-106378.09,4687662.95,0.0,4002202.4
53,20080530,-0.462,7.21,-92312.35,4779975.3,0.0,4162112.98
54,20080602,-0.428,7.23,-85336.51,4865311.81,0.0,4258864.7
55,20080603,-0.451,7.1,-90193.81,4955505.619999999,0.0,4272342.56
56,20080604,-0.459,7.03,-91414.15,5046919.77,0.0,4321494.74
57,20080605,-0.451,7.0,-89623.68,5136543.449999999,0.0,4392539.54
58,20080606,-0.431,7.0,-86122.76,5222666.209999999,0.0,4478530.69
59,20080610,-0.682,6.3,-136116.18,5358782.389999999,0.0,4166578.96
60,20080611,-0.743,6.09,-148635.59,5507417.979999999,0.0,4176098.6
61,20080612,-0.771,5.96,-153809.02,5661226.999999998,0.0,4240525.38
62,20080613,-0.757,5.94,-150916.26,5812143.259999998,0.0,4376980.05
63,20080616,-0.689,6.06,-137598.66,5949741.919999998,0.0,4602793.16
