,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20181011,-0.013,5.96,-2389.04,2389.04,0.0,2376.58
1,20181012,-0.005,6.03,-608.01,2997.05,0.0,3006.93
2,20181015,-0.008,6.01,-1207.02,4204.07,0.0,4197.72
3,20181016,-0.003,6.05,-0.0,4204.07,0.0,4225.7
4,20181017,-0.012,6.15,-1850.03,6054.099999999999,0.0,6138.75
5,20181018,-0.003,6.06,-0.0,6054.099999999999,0.0,6048.84
6,20181019,-0.008,6.18,-1241.02,7295.119999999999,0.0,7403.46
7,20181022,-0.064,6.34,-12685.2,19980.32,0.0,20262.32
8,20181023,-0.006,6.18,-623.01,20603.329999999998,0.0,20368.18
9,20181024,-0.069,6.28,-13193.21,33796.53999999999,0.0,33869.07
10,20181025,-0.062,6.34,-12051.19,45847.729999999996,0.0,46223.42
11,20181026,-0.068,6.28,-13193.21,59040.939999999995,0.0,58957.27
12,20181029,-0.067,6.29,-13214.21,72255.15,0.0,72243.43
13,20181030,-0.055,6.39,-10868.17,83123.31999999999,0.0,84241.24
14,20181031,-0.012,6.39,-1922.03,85045.34999999999,0.0,86155.82
15,20181101,-0.01,6.29,-1892.03,86937.37999999999,0.0,86692.12
16,20181102,-0.011,6.39,-1922.03,88859.40999999999,0.0,89984.97
17,20181105,-0.003,6.35,-0.0,88859.40999999999,0.0,89421.67
18,20181106,-0.013,6.26,-2509.04,91368.44999999998,0.0,90655.09
19,20181107,-0.015,6.24,-2501.04,93869.48999999998,0.0,92858.29
20,20181108,-0.012,6.27,-1886.03,95755.51999999997,0.0,95183.35
21,20181109,-0.021,6.18,-3713.06,99468.57999999997,0.0,97520.37
22,20181112,-0.019,6.2,-3725.06,103193.63999999997,0.0,101551.26
23,20181113,-0.017,6.21,-3110.05,106303.68999999997,0.0,104816.12
24,20181114,-0.025,6.14,-4917.08,111220.76999999997,0.0,108540.38
25,20181115,-0.021,6.17,-3707.06,114927.82999999997,0.0,112768.03
26,20181116,-0.022,6.16,-4317.07,119244.89999999997,0.0,116891.8
27,20181119,-0.014,6.23,-2497.04,121741.93999999996,0.0,120708.98
28,20181120,-0.021,6.16,-3701.06,125442.99999999996,0.0,123044.0
29,20181121,-0.021,6.16,-3701.06,129144.05999999995,0.0,126735.32
30,20181122,-0.023,6.14,-4303.07,133447.12999999995,0.0,130616.39
31,20181123,-0.031,6.06,-6065.1,139512.22999999995,0.0,134966.85
32,20181126,-0.031,6.06,-6065.1,145577.32999999996,0.0,141019.17
33,20181127,-0.033,6.04,-6045.1,151622.42999999996,0.0,146586.11
34,20181128,-0.03,6.06,-5459.09,157081.51999999996,0.0,152518.59
35,20181129,-0.031,6.04,-6045.1,163126.61999999997,0.0,158047.57
36,20181130,-0.024,6.1,-4275.07,167401.68999999997,0.0,163882.2
37,20181203,-0.016,6.17,-3090.05,170491.73999999996,0.0,168843.94
38,20181204,-0.013,6.19,-2481.04,172972.77999999997,0.0,171864.12
39,20181205,-0.02,6.13,-3683.06,176655.83999999997,0.0,173871.55
40,20181206,-0.026,6.07,-4861.08,181516.91999999995,0.0,177019.52
41,20181207,-0.025,6.07,-4861.08,186377.99999999994,0.0,181869.38
42,20181210,-0.031,6.02,-6025.1,192403.09999999995,0.0,186383.62
43,20181211,-0.032,6.0,-6005.1,198408.19999999995,0.0,191756.8
44,20181212,-0.033,5.99,-6594.11,205002.30999999994,0.0,198017.85
45,20181213,-0.031,6.0,-6005.1,211007.40999999995,0.0,204340.84
46,20181214,-0.036,5.95,-7145.12,218152.52999999994,0.0,209768.93
47,20181217,-0.039,5.92,-7701.13,225853.65999999995,0.0,216397.5
48,20181218,-0.046,5.85,-8780.15,234633.80999999994,0.0,222602.58
49,20181219,-0.049,5.82,-9317.16,243950.96999999994,0.0,230761.21
50,20181220,-0.055,5.76,-10949.19,254900.15999999995,0.0,239312.32
51,20181221,-0.058,5.72,-11445.2,266345.3599999999,0.0,249075.9
52,20181224,-0.059,5.7,-11405.2,277750.55999999994,0.0,259590.54
53,20181225,-0.06,5.68,-11933.21,289683.76999999996,0.0,270592.56
54,20181226,-0.062,5.65,-11870.21,301553.98,0.0,281013.31
55,20181227,-0.06,5.65,-11870.21,313424.19,0.0,292863.27
56,20181228,-0.05,5.73,-9746.17,323170.36,0.0,306738.73
57,20190102,-0.057,5.65,-11305.2,334475.56,0.0,313741.77
58,20190103,-0.054,5.67,-10778.19,345253.75,0.0,325611.72
59,20190104,-0.04,5.78,-7519.13,352772.88,0.0,339433.29
60,20190107,-0.041,5.76,-8069.14,360842.02,0.0,346312.54
61,20190108,-0.041,5.75,-8055.14,368897.16000000003,0.0,353751.09
62,20190109,-0.039,5.76,-7493.13,376390.29000000004,0.0,361844.83
63,20190110,-0.04,5.74,-7467.13,383857.42000000004,0.0,368040.95
64,20190111,-0.036,5.77,-6929.12,390786.54000000004,0.0,376879.76
65,20190114,-0.039,5.73,-7454.13,398240.67000000004,0.0,381706.59
66,20190115,-0.032,5.79,-6374.11,404614.78,0.0,392064.52
67,20190116,-0.031,5.79,-5795.1,410409.88,0.0,397847.18
68,20190117,-0.033,5.76,-6341.11,416750.99,0.0,402113.73
69,20190118,-0.023,5.83,-4086.07,420837.06,0.0,411076.44
70,20190121,-0.023,5.82,-4079.07,424916.13,0.0,414440.16
71,20190122,-0.023,5.81,-4072.07,428988.2,0.0,417789.9
72,20190123,-0.021,5.82,-4079.07,433067.27,0.0,422577.84
73,20190124,-0.018,5.83,-3503.06,436570.33,0.0,426797.5
74,20190125,-0.009,5.9,-1775.03,438345.36000000004,0.0,433689.84
75,20190128,-0.01,5.88,-1769.03,440114.3900000001,0.0,433981.45
76,20190129,-0.004,5.93,-598.01,440712.4000000001,0.0,438264.08
77,20190130,-0.005,5.91,-596.01,441308.4100000001,0.0,437376.18
78,20190131,-0.014,5.95,-2385.04,443693.45000000007,0.0,442713.46
79,20190201,-0.014,5.94,-2381.04,446074.49000000005,0.0,444342.38
80,20190211,-0.013,5.94,-2381.04,448455.53,0.0,446715.37
81,20190212,-0.013,5.94,-2381.04,450836.57,0.0,449088.36
82,20190213,-0.001,6.04,-0.0,450836.57,0.0,456648.9
83,20190214,-0.002,6.03,-0.0,450836.57,0.0,455892.84
84,20190215,-0.01,5.95,-1790.03,452626.60000000003,0.0,451627.15
85,20190218,-0.025,6.04,-4837.08,457463.68000000005,0.0,463284.48
86,20190219,-0.025,6.03,-4829.08,462292.76000000007,0.0,467335.33
