,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20170921,-0.063,8.17,-12260.15,12260.15,0.0,12237.6
1,20170922,-0.138,8.01,-27241.15,39501.3,0.0,39199.45
2,20170925,-0.163,7.95,-32603.56,72104.86,0.0,71459.66
3,20170926,-0.16,7.95,-31808.35,103913.20999999999,0.0,103219.51
4,20170927,-0.157,7.95,-31013.14,134926.34999999998,0.0,134185.37
5,20170928,-0.145,7.97,-28699.53,163625.87999999998,0.0,163178.72
6,20170929,-0.148,7.96,-29459.73,193085.61,0.0,192388.79
7,20171009,-0.122,8.01,-24036.31,217121.91999999998,0.0,217596.94
8,20171010,-0.139,7.98,-27139.12,244261.03999999998,0.0,243879.71
9,20171011,-0.037,8.19,-7376.09,251637.12999999998,0.0,257659.37
10,20171012,-0.206,8.32,-40778.68,292415.81,0.0,302465.8
11,20171013,-0.071,8.24,-14013.17,306428.98,0.0,313547.76
12,20171016,-0.198,7.95,-38965.23,345394.20999999996,0.0,341418.39
13,20171017,-0.189,7.95,-37374.81,382769.01999999996,0.0,378736.21
14,20171018,-0.247,7.81,-49215.93,431984.94999999995,0.0,421207.42
15,20171019,-0.375,7.52,-74467.6,506452.54999999993,0.0,479920.95
16,20171020,-0.329,7.6,-65377.2,571829.7499999999,0.0,550304.0
17,20171023,-0.299,7.65,-59685.7,631515.4499999998,0.0,613519.1
18,20171024,-0.289,7.66,-57465.11,688980.5599999998,0.0,671698.54
19,20171025,-0.261,7.71,-51670.58,740651.1399999998,0.0,727674.81
20,20171026,-0.251,7.72,-50193.2,790844.3399999997,0.0,778735.25
21,20171027,-0.294,7.62,-58689.44,849533.7799999998,0.0,827247.76
22,20171030,-0.47,7.23,-94014.8,943548.5799999998,0.0,878778.97
23,20171031,-0.454,7.25,-90648.91,1034197.4899999999,0.0,971720.39
24,20171101,-0.447,7.25,-89198.52,1123396.0099999998,0.0,1060782.69
25,20171102,-0.496,7.12,-98994.13,1222390.1399999997,0.0,1140604.4
26,20171103,-0.48,7.13,-95567.23,1317957.3699999996,0.0,1237627.63
27,20171106,-0.431,7.21,-85821.64,1403779.0099999995,0.0,1337204.81
28,20171107,-0.426,7.2,-84982.42,1488761.4299999995,0.0,1420202.75
29,20171108,-0.396,7.24,-78936.82,1567698.2499999995,0.0,1506909.14
30,20171109,-0.348,7.32,-69558.34,1637256.5899999996,0.0,1593012.43
31,20171110,-0.399,7.19,-79110.87,1716367.4599999995,0.0,1643710.87
32,20171113,-0.45,7.06,-89685.69,1806053.1499999994,0.0,1703539.72
33,20171114,-0.394,7.16,-78780.79,1884833.9399999995,0.0,1806329.97
34,20171115,-0.417,7.09,-82974.91,1967808.8499999994,0.0,1871518.21
35,20171116,-0.42,7.06,-83330.01,2051138.8599999994,0.0,1946801.81
36,20171117,-0.494,6.88,-98410.03,2149548.889999999,0.0,1995425.52
37,20171120,-0.477,6.89,-95107.15,2244656.039999999,0.0,2093287.66
38,20171121,-0.469,6.88,-93592.75,2338248.789999999,0.0,2183699.14
39,20171122,-0.368,7.07,-73547.42,2411796.209999999,0.0,2317440.71
40,20171123,-0.395,6.99,-79007.88,2490804.089999999,0.0,2370104.67
41,20171124,-0.333,7.1,-66047.44,2556851.529999999,0.0,2473349.52
42,20171127,-0.3,7.15,-59360.67,2616212.199999999,0.0,2550037.71
43,20171128,-0.253,7.23,-49900.16,2666112.359999999,0.0,2628393.95
44,20171129,-0.179,7.37,-35385.32,2701497.679999999,0.0,2714621.55
45,20171130,-0.09,7.54,-17347.23,2718844.9099999988,0.0,2794559.27
46,20171201,-0.157,7.38,-31004.17,2749849.0799999987,0.0,2766214.33
47,20171204,-0.177,7.32,-35145.26,2784994.3399999985,0.0,2778816.08
48,20171205,-0.228,7.19,-45308.95,2830303.2899999986,0.0,2774704.59
49,20171206,-0.186,7.26,-37035.77,2867339.0599999987,0.0,2838697.99
50,20171207,-0.196,7.22,-38998.29,2906337.3499999987,0.0,2861996.29
51,20171208,-0.193,7.21,-38223.08,2944560.429999999,0.0,2896196.95
52,20171211,-0.181,7.22,-36109.53,2980669.9599999986,0.0,2936268.3
53,20171212,-0.104,7.37,-20641.44,3001311.3999999985,0.0,3017881.88
54,20171213,-0.103,7.36,-19877.24,3021188.6399999987,0.0,3033633.89
55,20171214,-0.13,7.29,-25521.73,3046710.3699999987,0.0,3030263.76
56,20171215,-0.11,7.32,-21965.79,3068676.1599999988,0.0,3064666.4
57,20171218,-0.058,7.42,-11135.15,3079811.3099999987,0.0,3117649.94
58,20171219,-0.048,7.43,-8921.12,3088732.429999999,0.0,3130756.41
59,20171220,-0.057,7.4,-11105.15,3099837.5799999987,0.0,3129201.21
60,20171221,-0.131,7.23,-26034.87,3125872.449999999,0.0,3083308.29
61,20171222,-0.168,7.13,-33519.85,3159392.299999999,0.0,3074130.3
62,20171225,-0.262,6.91,-51838.71,3211231.009999999,0.0,3031034.49
63,20171226,-0.215,6.99,-42650.27,3253881.279999999,0.0,3108711.66
64,20171227,-0.248,6.9,-49002.96,3302884.239999999,0.0,3117612.81
65,20171228,-0.23,6.92,-45684.08,3348568.319999999,0.0,3172263.75
66,20171229,-0.225,6.91,-44926.88,3393495.199999999,0.0,3212537.69
67,20180102,-0.16,7.03,-31643.36,3425138.5599999987,0.0,3299922.88
68,20180103,-0.105,7.13,-20682.46,3445821.0199999986,0.0,3367514.99
69,20180104,-0.101,7.12,-19941.26,3465762.2799999984,0.0,3382702.7
70,20180105,-0.108,7.09,-21275.62,3487037.8999999985,0.0,3389692.65
71,20180108,-0.103,7.08,-20537.42,3507575.3199999984,0.0,3405417.68
72,20180109,-0.115,7.03,-22501.94,3530077.2599999984,0.0,3403835.34
73,20180110,-0.162,6.91,-31794.41,3561871.6699999985,0.0,3377477.87
74,20180111,-0.149,6.92,-29763.87,3591635.5399999986,0.0,3412084.12
