,trade_date,dif_pb,close,本次金额,累计买入金额,累计卖出金额,股票剩余资产
0,20190430,-0.008,5.81,-1167.02,1167.02,0.0,1155.82
1,20190506,-0.021,5.72,-4009.07,5176.09,0.0,5137.76
2,20190507,-0.03,5.66,-5665.1,10841.19,0.0,10738.06
3,20190508,-0.04,5.59,-7831.14,18672.33,0.0,18423.22
4,20190509,-0.05,5.52,-9941.18,28613.510000000002,0.0,28116.3
5,20190510,-0.036,5.61,-6737.12,35350.630000000005,0.0,35298.19
6,20190513,-0.046,5.54,-8869.16,44219.79000000001,0.0,43710.5
7,20190514,-0.049,5.52,-9389.17,53608.96000000001,0.0,52924.8
8,20190515,-0.041,5.57,-7803.14,61412.100000000006,0.0,61192.31
9,20190516,-0.038,5.59,-7272.13,68684.23000000001,0.0,68669.82
10,20190517,-0.04,5.57,-7803.14,76487.37000000001,0.0,76212.24
11,20190520,-0.034,5.61,-6737.12,83224.49,0.0,83483.02
12,20190521,-0.03,5.64,-5645.1,88869.59000000001,0.0,89562.32
13,20190522,-0.028,5.65,-5090.09,93959.68000000001,0.0,94799.67
14,20190523,-0.028,5.65,-5090.09,99049.77,0.0,99878.22
15,20190524,-0.02,5.7,-3995.07,103044.84000000001,0.0,104747.06
16,20190527,-0.028,5.65,-5090.09,108134.93000000001,0.0,108906.76
17,20190528,-0.025,5.67,-4541.08,112676.01000000001,0.0,113822.53
18,20190529,-0.028,5.65,-5090.09,117766.1,0.0,118499.59
19,20190530,-0.025,5.67,-4541.08,122307.18000000001,0.0,123449.31
20,20190531,-0.034,5.61,-6737.12,129044.3,0.0,128866.41
21,20190603,-0.02,5.7,-3995.07,133039.37,0.0,134918.77
22,20190604,-0.015,5.73,-2870.05,135909.41999999998,0.0,138490.25
23,20190605,-0.011,5.76,-1733.03,137642.44999999998,0.0,140941.15
24,20190606,-0.016,5.73,-2870.05,140512.49999999997,0.0,143068.44
25,20190610,-0.008,5.78,-1161.02,141673.51999999996,0.0,145471.41
26,20190611,-0.006,5.79,-1163.02,142836.53999999995,0.0,146879.63
27,20190612,-0.011,5.76,-1733.03,144569.56999999995,0.0,147844.39
28,20190613,-0.016,5.73,-2870.05,147439.61999999994,0.0,149935.72
29,20190614,-0.014,5.74,-2301.04,149740.65999999995,0.0,152490.48
30,20190617,-0.013,5.74,-2301.04,152041.69999999995,0.0,154783.57
31,20190618,-0.013,5.74,-2301.04,154342.73999999996,0.0,157076.67
32,20190619,-0.006,5.78,-1161.02,155503.75999999995,0.0,159325.83
33,20190620,-0.022,5.84,-4093.07,159596.82999999996,0.0,165062.58
34,20190621,-0.02,5.85,-3515.06,163111.88999999996,0.0,168850.78
35,20190624,-0.016,5.88,-2945.05,166056.93999999994,0.0,172652.97
36,20190625,-0.001,5.83,-0.0,166056.93999999994,0.0,171184.81
37,20190626,-0.019,5.85,-3515.06,169571.99999999994,0.0,175277.62
38,20190627,-0.01,5.91,-1778.03,171350.02999999994,0.0,178846.13
39,20190628,-0.013,5.89,-2361.04,173711.06999999995,0.0,180593.9
40,20190701,-0.009,5.92,-1781.03,175492.09999999995,0.0,183287.5
41,20190702,-0.007,5.93,-1191.02,176683.11999999994,0.0,184781.61
42,20190703,-0.015,5.67,-2840.05,179523.16999999993,0.0,179511.16
43,20190704,-0.013,5.68,-2277.04,181800.20999999993,0.0,182096.88
44,20190705,-0.015,5.67,-2840.05,184640.25999999992,0.0,184607.69
45,20190708,-0.002,5.59,-0.0,184640.25999999992,0.0,182002.95
46,20190709,-0.003,5.58,-563.01,185203.26999999993,0.0,182234.65
47,20190710,-0.007,5.55,-1115.02,186318.28999999992,0.0,182363.47
48,20190711,-0.004,5.57,-562.01,186880.29999999993,0.0,183576.94
49,20190712,-0.006,5.62,-1129.02,188009.31999999992,0.0,186347.45
50,20190715,-0.009,5.6,-1685.03,189694.34999999992,0.0,187362.15
51,20190716,-0.008,5.61,-1127.02,190821.3699999999,0.0,188817.31
52,20190717,-0.003,5.56,-561.01,191382.37999999992,0.0,187689.71
53,20190718,-0.015,5.57,-2790.05,194172.4299999999,0.0,190808.76
54,20190719,-0.01,5.6,-1685.03,195857.4599999999,0.0,193514.34
55,20190722,-0.004,5.64,-569.01,196426.4699999999,0.0,195459.89
56,20190723,-0.001,5.66,-0.0,196426.4699999999,0.0,196153.03
57,20190724,-0.01,5.69,-1712.03,198138.4999999999,0.0,198897.56
58,20190725,-0.01,5.69,-1712.03,199850.5299999999,0.0,200602.4
59,20190726,-0.009,5.69,-1712.03,201562.5599999999,0.0,202307.24
60,20190729,-0.003,5.65,-570.01,202132.56999999992,0.0,201449.3
61,20190730,-0.002,5.66,-0.0,202132.56999999992,0.0,201805.85
62,20190731,-0.005,5.64,-569.01,202701.57999999993,0.0,201656.03
63,20190801,-0.01,5.61,-1688.03,204389.60999999993,0.0,202264.24
64,20190802,-0.018,5.56,-3341.06,207730.66999999993,0.0,203793.26
65,20190805,-0.012,5.48,-2197.04,209927.70999999993,0.0,203050.16
66,20190806,-0.024,5.41,-4333.08,214260.78999999992,0.0,204778.91
67,20190807,-0.027,5.39,-5395.1,219655.88999999993,0.0,209405.02
