trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,min1,max1,pb1,mindif,maxdif
20090408,3.0402,3.0943,3.4142,3.6896,4.0005,4.2274,3.8909,2.8785,2.3218,2.3218,4.2274,2.58,0.2582,-1.6474000000000002
20090409,3.0397,3.0945,3.4152,3.6906,4.001,4.2242,3.8795,2.8713,2.3227,2.3227,4.2242,2.61,0.28729999999999967,-1.6141999999999999
20090410,3.0393,3.0946,3.4162,3.6916,4.0015,4.2208,3.868,2.8652,2.324,2.324,4.2208,2.68,0.3560000000000003,-1.5407999999999995
20090413,3.0389,3.0948,3.4172,3.6927,4.0022,4.2176,3.8561,2.8591,2.3266,2.3266,4.2176,2.75,0.4234,-1.4676
20090414,3.0386,3.0951,3.4183,3.6939,4.0031,4.2144,3.8446,2.8531,2.3289,2.3289,4.2144,2.77,0.44110000000000005,-1.4444000000000004
20090415,3.0383,3.0955,3.4195,3.6951,4.004,4.2111,3.8326,2.8484,2.332,2.332,4.2111,2.78,0.44799999999999995,-1.4311000000000003
20090416,3.038,3.0958,3.4206,3.6963,4.0049,4.2079,3.8208,2.8434,2.3352,2.3352,4.2079,2.78,0.44479999999999986,-1.4279000000000006
20090417,3.0377,3.0962,3.4218,3.6975,4.0058,4.2045,3.8092,2.8387,2.3394,2.3394,4.2045,2.75,0.4106000000000001,-1.4545000000000003
20090420,3.0374,3.0965,3.4229,3.6987,4.0067,4.2011,3.7982,2.8342,2.3431,2.3431,4.2011,2.8,0.45689999999999964,-1.4011000000000005
20090421,3.0372,3.0969,3.4241,3.6999,4.0076,4.1977,3.7873,2.8305,2.3469,2.3469,4.1977,2.77,0.4230999999999998,-1.4277000000000002
20090422,3.037,3.0974,3.4253,3.7011,4.0085,4.1946,3.7768,2.8266,2.3506,2.3506,4.1946,2.69,0.3393999999999999,-1.5046000000000004
20090423,3.0367,3.0978,3.4264,3.7021,4.0093,4.1911,3.7653,2.8221,2.3543,2.3543,4.1911,2.7,0.34570000000000034,-1.4910999999999994
20090424,3.0365,3.0982,3.4275,3.7032,4.0101,4.1873,3.7537,2.817,2.3583,2.3583,4.1873,2.68,0.3217000000000003,-1.5072999999999994
20090427,3.0362,3.0985,3.4285,3.7042,4.0109,4.1835,3.7429,2.8104,2.3625,2.3625,4.1835,2.62,0.2575000000000003,-1.5635000000000003
20090428,3.0359,3.0988,3.4295,3.7051,4.0115,4.1795,3.732,2.8037,2.3675,2.3675,4.1795,2.58,0.2124999999999999,-1.5995
20090429,3.0356,3.0992,3.4305,3.706,4.012,4.1754,3.7206,2.7973,2.3716,2.3716,4.1754,2.64,0.2684000000000002,-1.5353999999999997
20090430,3.0354,3.0995,3.4316,3.707,4.0126,4.1716,3.7091,2.7911,2.3769,2.3769,4.1716,2.64,0.2631000000000001,-1.5315999999999996
20090504,3.0352,3.0999,3.4327,3.708,4.0132,4.1676,3.6976,2.7841,2.382,2.382,4.1676,2.73,0.34799999999999986,-1.4376000000000002
20090505,3.035,3.1003,3.4339,3.709,4.0139,4.1636,3.6864,2.7772,2.3881,2.3881,4.1636,2.73,0.34189999999999987,-1.4335999999999998
20090506,3.0349,3.1008,3.4352,3.71,4.0146,4.1594,3.6757,2.7705,2.3943,2.3943,4.1594,2.76,0.3656999999999999,-1.3994
20090507,3.0349,3.1012,3.4365,3.7109,4.0153,4.1551,3.6655,2.7646,2.4009,2.4009,4.1551,2.77,0.3691,-1.3851
20090508,3.0348,3.1018,3.4379,3.7118,4.016,4.151,3.6557,2.7584,2.407,2.407,4.151,2.8,0.3929999999999998,-1.351
20090511,3.0349,3.1023,3.4392,3.7128,4.0167,4.1469,3.6457,2.7526,2.4137,2.4137,4.1469,2.75,0.33630000000000004,-1.3968999999999996
20090512,3.0349,3.1029,3.4405,3.7136,4.0174,4.143,3.6364,2.7466,2.4198,2.4198,4.143,2.79,0.3702000000000001,-1.3529999999999998
20090513,3.0349,3.1034,3.4419,3.7144,4.0181,4.139,3.6273,2.7409,2.4249,2.4249,4.139,2.84,0.4150999999999998,-1.2990000000000004
20090514,3.035,3.104,3.4432,3.7153,4.0189,4.135,3.6186,2.735,2.4308,2.4308,4.135,2.81,0.3792,-1.3249999999999997
20090515,3.035,3.1046,3.4446,3.7161,4.0196,4.1309,3.6101,2.729,2.4363,2.4363,4.1309,2.81,0.3736999999999999,-1.3208999999999995
20090518,3.0351,3.1052,3.4459,3.717,4.0204,4.1267,3.6007,2.7231,2.4411,2.4411,4.1267,2.82,0.3788999999999998,-1.3066999999999998
20090519,3.0352,3.1058,3.4473,3.7178,4.0211,4.1225,3.5914,2.7174,2.4456,2.4456,4.1225,2.84,0.39439999999999964,-1.2824999999999998
20090520,3.0353,3.1063,3.4487,3.7186,4.0218,4.1181,3.5824,2.7125,2.4497,2.4497,4.1181,2.82,0.37029999999999985,-1.2981000000000003
20090521,3.0354,3.1069,3.4501,3.7195,4.0224,4.1137,3.5719,2.707,2.4548,2.4548,4.1137,2.77,0.3151999999999999,-1.3436999999999997
20090522,3.0355,3.1073,3.4515,3.7204,4.023,4.1092,3.5611,2.7017,2.4585,2.4585,4.1092,2.76,0.3014999999999999,-1.3492000000000006
20090525,3.0356,3.1078,3.4528,3.7212,4.0236,4.1045,3.5507,2.6963,2.4625,2.4625,4.1045,2.77,0.3075000000000001,-1.3344999999999998
20090526,3.0356,3.1082,3.4541,3.722,4.024,4.0995,3.5411,2.6915,2.4666,2.4666,4.0995,2.75,0.2833999999999999,-1.3495
20090527,3.0357,3.1087,3.4554,3.7227,4.0245,4.0952,3.5312,2.6865,2.4713,2.4713,4.0952,2.8,0.3287,-1.2952000000000004
20090601,3.0359,3.1092,3.4567,3.7235,4.025,4.0908,3.5218,2.6814,2.4765,2.4765,4.0908,2.91,0.4335,-1.1807999999999996
20090602,3.0361,3.1097,3.4582,3.7245,4.0257,4.0869,3.513,2.6769,2.4825,2.4825,4.0869,2.91,0.4275000000000002,-1.1768999999999998
20090603,3.0363,3.1103,3.4597,3.7253,4.0264,4.0838,3.5043,2.6723,2.4882,2.4882,4.0838,2.97,0.48180000000000023,-1.1138
20090604,3.0365,3.1109,3.4612,3.7263,4.0273,4.0805,3.4951,2.6678,2.4949,2.4949,4.0805,2.99,0.4951000000000003,-1.0904999999999996
20090605,3.0368,3.1116,3.4628,3.7273,4.0281,4.0773,3.4864,2.6635,2.5016,2.5016,4.0773,2.98,0.47840000000000016,-1.0973000000000002
20090608,3.037,3.1123,3.4643,3.7283,4.0289,4.0738,3.4777,2.6594,2.5084,2.5084,4.0738,3.0,0.49160000000000004,-1.0738000000000003
20090609,3.0372,3.113,3.4659,3.7295,4.0296,4.0703,3.4689,2.6555,2.5145,2.5145,4.0703,3.03,0.5154999999999998,-1.0402999999999998
20090610,3.0375,3.1137,3.4676,3.7307,4.0304,4.0667,3.4597,2.6518,2.5206,2.5206,4.0667,3.06,0.5394000000000001,-1.0067
20090611,3.0379,3.1145,3.4692,3.732,4.0311,4.0629,3.4507,2.6495,2.5267,2.5267,4.0629,3.05,0.5232999999999999,-1.0129000000000001
20090612,3.0382,3.1152,3.4709,3.7333,4.0319,4.0589,3.4414,2.6474,2.5321,2.5321,4.0589,2.99,0.4579000000000004,-1.0689000000000002
20090615,3.0386,3.1159,3.4725,3.7346,4.0325,4.0549,3.4317,2.6453,2.5375,2.5375,4.0549,3.06,0.5225,-0.9948999999999999
20090616,3.039,3.1167,3.4742,3.7359,4.0334,4.051,3.4223,2.6439,2.5431,2.5431,4.051,3.05,0.5068999999999999,-1.0010000000000003
20090617,3.0394,3.1174,3.4759,3.7373,4.0341,4.0467,3.4131,2.6424,2.5491,2.5491,4.0467,3.08,0.5308999999999999,-0.9667000000000003
20090618,3.0399,3.1183,3.4776,3.7386,4.0348,4.0425,3.4045,2.6414,2.5561,2.5561,4.0425,3.14,0.5839000000000003,-0.9025000000000003
20090619,3.0404,3.1191,3.4793,3.74,4.0355,4.0385,3.3958,2.6398,2.5634,2.5634,4.0385,3.17,0.6065999999999998,-0.8685
20090622,3.0409,3.12,3.4811,3.7414,4.0363,4.0345,3.3878,2.6392,2.571,2.571,4.0363,3.2,0.629,-0.8362999999999996
20090623,3.0415,3.1209,3.4829,3.7428,4.037,4.0309,3.38,2.6384,2.5788,2.5788,4.037,3.21,0.6311999999999998,-0.827
20090624,3.0421,3.1218,3.4847,3.7442,4.0377,4.0277,3.3719,2.6379,2.5862,2.5862,4.0377,3.24,0.6538000000000004,-0.7976999999999999
20090625,3.0427,3.1228,3.4865,3.7457,4.0383,4.0244,3.3635,2.6373,2.5939,2.5939,4.0383,3.25,0.6560999999999999,-0.7882999999999996
20090626,3.0434,3.1238,3.4884,3.7471,4.039,4.0209,3.3549,2.6362,2.602,2.602,4.039,3.27,0.6680000000000001,-0.7689999999999997
20090629,3.044,3.1248,3.4902,3.7485,4.0397,4.0178,3.346,2.6352,2.611,2.611,4.0397,3.32,0.7089999999999996,-0.7197
20090630,3.0447,3.1259,3.4922,3.75,4.0406,4.0151,3.3374,2.6351,2.6207,2.6207,4.0406,3.3,0.6793,-0.7406000000000006
20090701,3.0454,3.1269,3.4941,3.7515,4.0412,4.0124,3.3287,2.635,2.6304,2.6304,4.0412,3.36,0.7296,-0.6812
20090702,3.0461,3.1281,3.496,3.753,4.0419,4.0096,3.3199,2.6356,2.6406,2.6356,4.0419,3.42,0.7843999999999998,-0.6219000000000001
20090703,3.047,3.1292,3.498,3.7545,4.0425,4.0072,3.3114,2.6364,2.6512,2.6364,4.0425,3.45,0.8136000000000001,-0.5925000000000002
20090706,3.0478,3.1304,3.5001,3.7561,4.0431,4.0052,3.3031,2.6371,2.6624,2.6371,4.0431,3.49,0.8529,-0.5530999999999997
20090707,3.0487,3.1316,3.5022,3.7577,4.0435,4.003,3.2948,2.6382,2.6739,2.6382,4.0435,3.45,0.8118000000000003,-0.5934999999999997
20090708,3.0495,3.1329,3.5042,3.7592,4.0438,4.0004,3.2861,2.6384,2.6846,2.6384,4.0438,3.43,0.7916000000000003,-0.6137999999999999
20090709,3.0503,3.134,3.5062,3.7608,4.0442,3.9978,3.2774,2.6386,2.6946,2.6386,4.0442,3.47,0.8314000000000004,-0.5741999999999998
20090710,3.0511,3.1353,3.5082,3.7623,4.0446,3.9953,3.2688,2.6383,2.7051,2.6383,4.0446,3.46,0.8216999999999999,-0.5846
20090713,3.0519,3.1365,3.5102,3.7639,4.0448,3.9926,3.26,2.6382,2.716,2.6382,4.0448,3.42,0.7818,-0.6248000000000005
20090714,3.0527,3.1377,3.5122,3.7654,4.0448,3.9898,3.251,2.638,2.7263,2.638,4.0448,3.49,0.8520000000000003,-0.5548000000000002
20090715,3.0535,3.139,3.5142,3.7671,4.0451,3.9874,3.2422,2.638,2.7372,2.638,4.0451,3.54,0.9020000000000001,-0.5050999999999997
20090716,3.0544,3.1403,3.5162,3.7689,4.0457,3.985,3.2334,2.6388,2.7489,2.6388,4.0457,3.53,0.8912,-0.5157000000000003
20090717,3.0553,3.1417,3.5183,3.7706,4.046,3.9824,3.2248,2.6398,2.7598,2.6398,4.046,3.53,0.8901999999999997,-0.5160000000000005
20090720,3.0562,3.143,3.5203,3.7724,4.0463,3.9798,3.2166,2.6409,2.771,2.6409,4.0463,3.62,0.9791000000000003,-0.42629999999999946
20090721,3.0572,3.1444,3.5224,3.7743,4.0468,3.9771,3.2093,2.6419,2.7825,2.6419,4.0468,3.56,0.9180999999999999,-0.4868000000000001
20090722,3.0582,3.1458,3.5245,3.7762,4.0473,3.9739,3.2016,2.6423,2.7931,2.6423,4.0473,3.65,1.0076999999999998,-0.3973
20090723,3.0591,3.1472,3.5267,3.7781,4.0478,3.9709,3.1951,2.6432,2.8045,2.6432,4.0478,3.69,1.0467999999999997,-0.3577999999999997
20090724,3.0601,3.1487,3.5289,3.7801,4.0481,3.9677,3.1899,2.6442,2.8163,2.6442,4.0481,3.73,1.0857999999999999,-0.3180999999999998
20090727,3.0611,3.1502,3.5312,3.7822,4.0479,3.9645,3.1844,2.645,2.8283,2.645,4.0479,3.81,1.165,-0.23790000000000022
20090728,3.0622,3.1518,3.5335,3.7843,4.0478,3.9614,3.179,2.6464,2.841,2.6464,4.0478,3.8,1.1536,-0.2477999999999998
20090729,3.0633,3.1534,3.5358,3.7865,4.0479,3.9581,3.1735,2.6475,2.8534,2.6475,4.0479,3.63,0.9824999999999999,-0.4179000000000004
20090730,3.0643,3.1549,3.5378,3.7884,4.0477,3.9544,3.1687,2.6483,2.8641,2.6483,4.0477,3.7,1.0517000000000003,-0.3476999999999997
20090731,3.0654,3.1564,3.54,3.7905,4.0475,3.9513,3.1639,2.6494,2.8748,2.6494,4.0475,3.8,1.1505999999999998,-0.2475000000000005
20090803,3.0666,3.1581,3.5423,3.7928,4.0475,3.9481,3.1596,2.6512,2.8865,2.6512,4.0475,3.84,1.1888,-0.20750000000000046
20090804,3.0678,3.1597,3.5446,3.7952,4.0478,3.9447,3.1555,2.653,2.8977,2.653,4.0478,3.85,1.197,-0.19779999999999953
20090805,3.069,3.1613,3.5469,3.7975,4.0482,3.941,3.1516,2.6551,2.9086,2.6551,4.0482,3.8,1.1448999999999998,-0.24819999999999975
20090806,3.0701,3.1629,3.5491,3.7999,4.0487,3.9373,3.1463,2.6573,2.9188,2.6573,4.0487,3.72,1.0627,-0.3287
20090807,3.0713,3.1644,3.5513,3.8022,4.0492,3.9333,3.1411,2.659,2.9283,2.659,4.0492,3.61,0.9510000000000001,-0.43920000000000003
20090810,3.0723,3.1658,3.5533,3.8042,4.0495,3.9289,3.136,2.6602,2.937,2.6602,4.0495,3.59,0.9297999999999997,-0.45950000000000024
20090811,3.0733,3.1673,3.5554,3.8063,4.0496,3.9244,3.1306,2.6619,2.945,2.6619,4.0496,3.61,0.9480999999999997,-0.4396
20090812,3.0743,3.1688,3.5574,3.8083,4.0497,3.9198,3.1255,2.6644,2.9525,2.6644,4.0497,3.43,0.7656000000000001,-0.6196999999999995
20090813,3.0752,3.1701,3.5591,3.8102,4.0495,3.9147,3.1197,2.6661,2.9591,2.6661,4.0495,3.47,0.8039000000000001,-0.5794999999999999
20090814,3.0761,3.1713,3.561,3.8121,4.0493,3.9097,3.1136,2.6682,2.9671,2.6682,4.0493,3.37,0.7018,-0.6792999999999996
20090817,3.0769,3.1725,3.5628,3.8138,4.0488,3.9048,3.1077,2.6698,2.9742,2.6698,4.0488,3.18,0.5102000000000002,-0.8687999999999998
20090818,3.0775,3.1735,3.5643,3.8152,4.0479,3.8998,3.1013,2.6707,2.9793,2.6707,4.0479,3.22,0.5493000000000001,-0.8279000000000001
20090819,3.0782,3.1745,3.5659,3.8168,4.0468,3.8943,3.0956,2.6723,2.9845,2.6723,4.0468,3.08,0.4077000000000002,-0.9668000000000001
20090820,3.0789,3.1754,3.5673,3.8181,4.0455,3.8884,3.0901,2.6733,2.9895,2.6733,4.0455,3.21,0.5367000000000002,-0.8354999999999997
20090821,3.0796,3.1764,3.5689,3.8197,4.0443,3.8828,3.0848,2.6739,2.9955,2.6739,4.0443,3.25,0.5760999999999998,-0.7942999999999998
20090824,3.0803,3.1774,3.5704,3.8213,4.0437,3.8771,3.0793,2.6751,3.0025,2.6751,4.0437,3.25,0.5749,-0.7937000000000003
20090825,3.0811,3.1784,3.572,3.8228,4.0429,3.8713,3.0739,2.6766,3.0098,2.6766,4.0429,3.16,0.48340000000000005,-0.8829000000000002
20090826,3.0818,3.1793,3.5735,3.8243,4.0421,3.8652,3.0681,2.6776,3.0164,2.6776,4.0421,3.2,0.5224000000000002,-0.8420999999999994
20090827,3.0826,3.1802,3.575,3.8258,4.0413,3.8591,3.0621,2.6791,3.0234,2.6791,4.0413,3.18,0.5009000000000001,-0.8612999999999995
20090828,3.0833,3.1812,3.5766,3.8272,4.0406,3.8532,3.0564,2.6806,3.0292,2.6806,4.0406,3.07,0.38939999999999975,-0.9706000000000006
20090831,3.0839,3.182,3.578,3.8285,4.0396,3.8469,3.0506,2.6816,3.0338,2.6816,4.0396,2.85,0.1684000000000001,-1.1896
20090901,3.0844,3.1826,3.5791,3.8295,4.0381,3.8401,3.044,2.6816,3.0369,2.6816,4.0381,2.88,0.1983999999999999,-1.1581000000000001
20090902,3.0849,3.1833,3.5804,3.8305,4.0366,3.8332,3.0376,2.682,3.0409,2.682,4.0366,2.92,0.238,-1.1166
20090903,3.0854,3.184,3.5817,3.8317,4.0351,3.8264,3.0319,2.6828,3.0449,2.6828,4.0351,3.06,0.3772000000000002,-0.9750999999999999
20090904,3.0861,3.1849,3.5831,3.8329,4.0339,3.8199,3.0265,2.6842,3.0502,2.6842,4.0339,3.07,0.3857999999999997,-0.9639000000000002
20090907,3.0867,3.1857,3.5846,3.8342,4.0326,3.8132,3.0214,2.6857,3.0557,2.6857,4.0326,3.09,0.40429999999999966,-0.9426000000000005
20090908,3.0874,3.1865,3.5861,3.8355,4.0315,3.8068,3.0167,2.6876,3.0614,2.6876,4.0315,3.14,0.4523999999999999,-0.8915000000000002
20090909,3.0881,3.1874,3.5877,3.8369,4.0304,3.8004,3.0122,2.69,3.0672,2.69,4.0304,3.16,0.4700000000000002,-0.8704000000000001
20090910,3.0889,3.1884,3.5892,3.8383,4.0293,3.7945,3.0081,2.6925,3.0726,2.6925,4.0293,3.14,0.44750000000000023,-0.8893
20090911,3.0896,3.1893,3.5907,3.8396,4.028,3.7885,3.0046,2.6948,3.0779,2.6948,4.028,3.21,0.5152000000000001,-0.8179999999999996
20090914,3.0904,3.1903,3.5924,3.841,4.0269,3.7824,3.0009,2.6978,3.0834,2.6978,4.0269,3.25,0.5522,-0.7769000000000004
20090915,3.0912,3.1914,3.594,3.8425,4.0257,3.7763,2.9973,2.7009,3.089,2.7009,4.0257,3.25,0.5491000000000001,-0.7756999999999996
20090916,3.0921,3.1925,3.5956,3.844,4.0245,3.7699,2.9937,2.7046,3.0943,2.7046,4.0245,3.21,0.5053999999999998,-0.8144999999999998
20090917,3.0929,3.1936,3.5972,3.8454,4.0232,3.7634,2.9906,2.7085,3.0991,2.7085,4.0232,3.29,0.5815000000000001,-0.7332000000000001
20090918,3.0939,3.1947,3.5988,3.8468,4.022,3.7572,2.9877,2.7129,3.1051,2.7129,4.022,3.18,0.4671000000000003,-0.8420000000000001
20090921,3.0946,3.1958,3.6004,3.8481,4.0206,3.7505,2.9846,2.7159,3.1098,2.7159,4.0206,3.19,0.47409999999999997,-0.8306
20090922,3.0954,3.1969,3.6019,3.8494,4.0192,3.7439,2.9822,2.7181,3.1145,2.7181,4.0192,3.12,0.4018999999999999,-0.8991999999999996
20090923,3.096,3.198,3.6034,3.8506,4.0175,3.737,2.979,2.7201,3.1189,2.7201,4.0175,3.06,0.3399000000000001,-0.9575
20090924,3.0965,3.199,3.6048,3.8518,4.0159,3.7302,2.976,2.7219,3.1225,2.7219,4.0159,3.08,0.35809999999999986,-0.9359000000000002
20090925,3.097,3.2,3.6063,3.8529,4.0143,3.7236,2.9735,2.7234,3.1261,2.7234,4.0143,3.06,0.33660000000000023,-0.9543000000000004
20090928,3.0975,3.201,3.6077,3.8541,4.0126,3.7168,2.9708,2.7248,3.1294,2.7248,4.0126,2.98,0.25519999999999987,-1.0326
20090929,3.098,3.202,3.609,3.8551,4.0107,3.7095,2.9675,2.7264,3.132,2.7264,4.0107,2.97,0.24360000000000026,-1.0406999999999997
20090930,3.0984,3.203,3.6103,3.8561,4.0088,3.7018,2.9638,2.7281,3.1344,2.7281,4.0088,3.0,0.27190000000000003,-1.0088
20091009,3.0988,3.2039,3.6116,3.8571,4.0069,3.6941,2.9601,2.7303,3.1379,2.7303,4.0069,3.14,0.40969999999999995,-0.8668999999999998
20091012,3.0994,3.205,3.6131,3.8583,4.0051,3.6865,2.9575,2.7331,3.1422,2.7331,4.0051,3.12,0.38690000000000024,-0.8850999999999996
20091013,3.0999,3.2061,3.6146,3.8595,4.0033,3.6786,2.9546,2.7362,3.1458,2.7362,4.0033,3.17,0.43379999999999974,-0.8333000000000004
20091014,3.1005,3.2072,3.6161,3.8608,4.0014,3.6707,2.9518,2.7391,3.1493,2.7391,4.0014,3.2,0.4609000000000001,-0.8014000000000001
20091015,3.1012,3.2083,3.6176,3.8621,3.9994,3.6627,2.9498,2.7424,3.1528,2.7424,3.9994,3.21,0.4676,-0.7894000000000001
20091016,3.1019,3.2094,3.6191,3.8634,3.9976,3.6547,2.9477,2.7458,3.1563,2.7458,3.9976,3.2,0.45420000000000016,-0.7975999999999996
20091019,3.1025,3.2105,3.6207,3.8648,3.9956,3.6468,2.9457,2.7496,3.1598,2.7496,3.9956,3.27,0.5204,-0.7256
20091020,3.1033,3.2116,3.6223,3.8663,3.9937,3.6397,2.9441,2.7536,3.164,2.7536,3.9937,3.32,0.5663999999999998,-0.6737000000000002
20091021,3.104,3.2128,3.624,3.8677,3.9918,3.6325,2.9431,2.7576,3.1683,2.7576,3.9918,3.3,0.5423999999999998,-0.6918000000000002
20091022,3.1049,3.214,3.6256,3.8692,3.9902,3.6258,2.9419,2.7616,3.1726,2.7616,3.9902,3.28,0.5183999999999997,-0.7102000000000004
20091023,3.1057,3.2152,3.6272,3.8707,3.9884,3.6184,2.9405,2.7659,3.1775,2.7659,3.9884,3.34,0.5741,-0.6484000000000001
20091026,3.1066,3.2165,3.6288,3.8722,3.9863,3.611,2.9389,2.7705,3.1827,2.7705,3.9863,3.32,0.5494999999999997,-0.6663000000000001
20091027,3.1075,3.2177,3.6304,3.8737,3.9844,3.6041,2.9363,2.7752,3.188,2.7752,3.9844,3.23,0.4548000000000001,-0.7544
20091028,3.1083,3.2189,3.6319,3.8751,3.9822,3.5972,2.9335,2.7802,3.193,2.7802,3.9822,3.22,0.4398000000000004,-0.7622
20091029,3.1091,3.2201,3.6335,3.8764,3.98,3.59,2.931,2.7849,3.1982,2.7849,3.98,3.12,0.3351000000000002,-0.8599999999999999
20091030,3.1098,3.2212,3.6348,3.8775,3.9777,3.5823,2.9281,2.7895,3.2021,2.7895,3.9777,3.09,0.3005,-0.8877000000000002
20091102,3.1105,3.2224,3.6362,3.8786,3.9752,3.5747,2.9247,2.7939,3.2058,2.7939,3.9752,3.16,0.3661000000000003,-0.8151999999999999
20091103,3.1112,3.2235,3.6376,3.8798,3.9727,3.5672,2.9213,2.7987,3.2093,2.7987,3.9727,3.2,0.4013,-0.7726999999999999
20091104,3.112,3.2248,3.639,3.881,3.9701,3.56,2.9181,2.8038,3.2132,2.8038,3.9701,3.21,0.4062000000000001,-0.7601
20091105,3.1128,3.226,3.6403,3.8822,3.9675,3.5533,2.9154,2.8089,3.2169,2.8089,3.9675,3.24,0.43110000000000026,-0.7274999999999996
20091106,3.1137,3.2272,3.6417,3.8835,3.965,3.5469,2.9125,2.8139,3.2207,2.8139,3.965,3.24,0.42610000000000037,-0.7249999999999996
20091109,3.1145,3.2286,3.643,3.8847,3.9624,3.5404,2.9099,2.819,3.2243,2.819,3.9624,3.26,0.44099999999999984,-0.7024000000000004
20091110,3.1154,3.2299,3.6443,3.8859,3.9601,3.5344,2.9072,2.8241,3.2285,2.8241,3.9601,3.26,0.43589999999999973,-0.7001000000000004
20091111,3.1163,3.2312,3.6455,3.8872,3.9577,3.5285,2.9047,2.8286,3.2324,2.8286,3.9577,3.25,0.4214000000000002,-0.7077
20091112,3.1172,3.2326,3.6468,3.8884,3.9551,3.5229,2.9019,2.8333,3.2357,2.8333,3.9551,3.25,0.41670000000000007,-0.7050999999999998
20091113,3.1181,3.234,3.648,3.8896,3.9526,3.5174,2.8991,2.8378,3.2393,2.8378,3.9526,3.26,0.4221999999999997,-0.6926000000000001
20091116,3.119,3.2354,3.6493,3.8908,3.95,3.5113,2.8964,2.8421,3.243,2.8421,3.95,3.35,0.5079000000000002,-0.6000000000000001
20091117,3.1199,3.2368,3.6506,3.8922,3.9474,3.5054,2.894,2.8465,3.2474,2.8465,3.9474,3.36,0.5135000000000001,-0.5874000000000001
20091118,3.1209,3.2383,3.6519,3.8935,3.9448,3.4997,2.8922,2.8507,3.2516,2.8507,3.9448,3.38,0.5293000000000001,-0.5648
20091119,3.1218,3.2398,3.6533,3.8947,3.9422,3.493,2.8901,2.8555,3.2562,2.8555,3.9422,3.4,0.5444999999999998,-0.5422000000000002
20091120,3.1227,3.2413,3.6548,3.8961,3.9397,3.4862,2.8883,2.86,3.2614,2.86,3.9397,3.38,0.52,-0.5597000000000003
20091123,3.1237,3.2429,3.6562,3.8974,3.9369,3.4796,2.8864,2.8645,3.2665,2.8645,3.9369,3.41,0.5455000000000001,-0.5268999999999999
20091124,3.1246,3.2444,3.6577,3.8987,3.934,3.4737,2.8849,2.8692,3.2717,2.8692,3.934,3.29,0.42079999999999984,-0.6440000000000001
20091125,3.1254,3.2459,3.6589,3.8998,3.9314,3.4675,2.8831,2.8737,3.2761,2.8737,3.9314,3.36,0.48629999999999995,-0.5714000000000001
20091126,3.1263,3.2474,3.6603,3.901,3.9288,3.4615,2.8812,2.8786,3.2807,2.8786,3.9288,3.24,0.36140000000000017,-0.6887999999999996
20091127,3.1271,3.2489,3.6615,3.902,3.9262,3.4556,2.8791,2.883,3.2834,2.8791,3.9262,3.17,0.2908999999999997,-0.7562000000000002
20091130,3.1278,3.2502,3.6625,3.903,3.9241,3.4496,2.8767,2.8869,3.2856,2.8767,3.9241,3.26,0.38329999999999975,-0.6641000000000004
20091201,3.1286,3.2516,3.6637,3.904,3.922,3.4433,2.8745,2.8914,3.288,2.8745,3.922,3.31,0.4355000000000002,-0.6120000000000001
20091202,3.1295,3.2532,3.6649,3.9052,3.92,3.4375,2.8725,2.8961,3.2906,2.8725,3.92,3.34,0.4674999999999998,-0.5800000000000001
20091203,3.1304,3.2547,3.6662,3.9063,3.9178,3.4317,2.8708,2.9009,3.2935,2.8708,3.9178,3.33,0.45920000000000005,-0.5878000000000001
20091204,3.1313,3.2563,3.6676,3.9074,3.9155,3.4257,2.8691,2.9054,3.2962,2.8691,3.9155,3.39,0.5209000000000001,-0.5255000000000001
20091207,3.1323,3.2579,3.669,3.9085,3.9132,3.4196,2.8676,2.9099,3.2992,2.8676,3.9132,3.4,0.5324,-0.5131999999999999
20091208,3.1332,3.2595,3.6706,3.9096,3.9107,3.4135,2.867,2.9143,3.302,2.867,3.9107,3.37,0.5030000000000001,-0.5406999999999997
20091209,3.1342,3.261,3.6721,3.9107,3.908,3.4072,2.8665,2.9184,3.3046,2.8665,3.9107,3.31,0.4435000000000002,-0.6006999999999998
20091210,3.1351,3.2623,3.6735,3.9116,3.9053,3.4006,2.866,2.9224,3.3072,2.866,3.9116,3.32,0.45399999999999974,-0.5916000000000001
20091211,3.136,3.2638,3.675,3.9127,3.9026,3.3941,2.8657,2.9262,3.3093,2.8657,3.9127,3.32,0.4542999999999999,-0.5927000000000002
20091214,3.1369,3.2652,3.6765,3.9137,3.8997,3.3877,2.8655,2.9303,3.3116,2.8655,3.9137,3.38,0.5145,-0.5337000000000001
20091215,3.1378,3.2667,3.6779,3.9146,3.8968,3.3818,2.8656,2.935,3.314,2.8656,3.9146,3.35,0.48439999999999994,-0.5646
20091216,3.1388,3.2682,3.6794,3.9155,3.894,3.3758,2.8651,2.9396,3.3157,2.8651,3.9155,3.33,0.4649000000000001,-0.5855000000000001
20091217,3.1397,3.2696,3.6807,3.9164,3.891,3.3701,2.8652,2.944,3.317,2.8652,3.9164,3.25,0.3847999999999998,-0.6663999999999999
20091218,3.1405,3.271,3.682,3.9171,3.8882,3.3644,2.8647,2.9481,3.3175,2.8647,3.9171,3.19,0.3252999999999999,-0.7271000000000001
20091221,3.1414,3.2723,3.6832,3.9176,3.8856,3.3582,2.8643,2.9518,3.3173,2.8643,3.9176,3.19,0.3256999999999999,-0.7276000000000002
