trade_date,pb1220,pb1098,pb854,pb732,pb610,pb488,pb366,pb244,pb122,min1,max1,pb1,mindif,maxdif
20121211,2.3249,2.0285,1.8969,1.7548,1.617,1.5131,1.4288,1.3367,1.2035,1.2035,2.3249,1.1967,-0.006799999999999917,-1.1281999999999999
20121212,2.3206,2.0262,1.8958,1.7527,1.6157,1.5118,1.4275,1.3353,1.2028,1.2028,2.3206,1.205,0.0021999999999999797,-1.1156000000000001
20121213,2.3163,2.0239,1.8948,1.7506,1.6144,1.5105,1.4263,1.3339,1.202,1.202,2.3163,1.194,-0.008000000000000007,-1.1223
20121214,2.312,2.0216,1.8937,1.7486,1.6131,1.5093,1.4251,1.3325,1.2011,1.2011,2.312,1.238,0.03689999999999993,-1.0739999999999998
20121217,2.3079,2.0193,1.8926,1.7466,1.6119,1.5082,1.4239,1.3313,1.2006,1.2006,2.3079,1.238,0.0374000000000001,-1.0699
20121218,2.3039,2.0171,1.8915,1.7448,1.6107,1.5071,1.4228,1.3301,1.2,1.2,2.3039,1.2435,0.043500000000000094,-1.0604
20121219,2.2999,2.0149,1.8904,1.743,1.6095,1.506,1.4218,1.329,1.1994,1.1994,2.2999,1.2463,0.04689999999999994,-1.0536
20121220,2.296,2.0126,1.8892,1.7411,1.6083,1.5048,1.4207,1.328,1.1989,1.1989,2.296,1.2463,0.04739999999999989,-1.0496999999999999
20121221,2.2921,2.0103,1.888,1.7393,1.6072,1.5037,1.4195,1.3269,1.1984,1.1984,2.2921,1.2132,0.014800000000000146,-1.0789
20121224,2.2882,2.008,1.8867,1.7373,1.606,1.5026,1.4183,1.3258,1.1976,1.1976,2.2882,1.216,0.018399999999999972,-1.0721999999999998
20121225,2.2841,2.0057,1.8854,1.7354,1.6048,1.5016,1.4171,1.3247,1.197,1.197,2.2841,1.26,0.06299999999999994,-1.0241
20121226,2.2802,2.0035,1.8841,1.7334,1.6037,1.5007,1.4159,1.3239,1.1966,1.1966,2.2802,1.26,0.0633999999999999,-1.0201999999999998
20121227,2.2761,2.0013,1.8826,1.7314,1.6027,1.4997,1.4144,1.3231,1.1963,1.1963,2.2761,1.2408,0.044499999999999984,-1.0353
20121228,2.2721,1.9991,1.8811,1.7295,1.6017,1.4987,1.4129,1.3221,1.1958,1.1958,2.2721,1.2463,0.05049999999999999,-1.0258
20121231,2.2679,1.997,1.8797,1.7276,1.6006,1.4977,1.4114,1.3212,1.1953,1.1953,2.2679,1.2655,0.07020000000000004,-1.0024
20130104,2.2639,1.995,1.8781,1.7257,1.5996,1.4968,1.4099,1.3204,1.195,1.195,2.2639,1.293,0.09799999999999986,-0.9709000000000001
20130107,2.2598,1.9932,1.8765,1.7239,1.5986,1.496,1.4086,1.3197,1.195,1.195,2.2598,1.3013,0.10629999999999984,-0.9584999999999999
20130108,2.2558,1.9914,1.8749,1.722,1.5977,1.4952,1.4073,1.3191,1.1952,1.1952,2.2558,1.2793,0.08410000000000006,-0.9764999999999997
20130109,2.2518,1.9896,1.8732,1.7201,1.5967,1.4944,1.4059,1.3183,1.1952,1.1952,2.2518,1.2655,0.07030000000000003,-0.9862999999999997
20130110,2.2479,1.9879,1.8713,1.7182,1.5955,1.4936,1.4045,1.3176,1.1953,1.1953,2.2479,1.271,0.07569999999999988,-0.9769000000000001
20130111,2.2442,1.986,1.8695,1.7164,1.5944,1.4927,1.4032,1.3167,1.1955,1.1955,2.2442,1.2738,0.07830000000000004,-0.9704000000000002
20130114,2.2404,1.9843,1.8675,1.7146,1.5933,1.4918,1.4019,1.3158,1.1957,1.1957,2.2404,1.3068,0.11109999999999998,-0.9336000000000002
20130115,2.2368,1.9826,1.8655,1.7129,1.5922,1.491,1.4007,1.3148,1.1962,1.1962,2.2368,1.3013,0.10509999999999997,-0.9355000000000002
20130116,2.2332,1.9809,1.8635,1.7113,1.5912,1.4902,1.3995,1.3138,1.1966,1.1966,2.2332,1.2848,0.08819999999999983,-0.9484000000000001
20130117,2.2295,1.979,1.8615,1.7096,1.5902,1.4893,1.3983,1.3128,1.1969,1.1969,2.2295,1.2683,0.07139999999999991,-0.9611999999999998
20130118,2.2257,1.9771,1.8594,1.7078,1.5893,1.4883,1.397,1.3117,1.197,1.197,2.2257,1.2793,0.08230000000000004,-0.9463999999999997
20130121,2.2219,1.9751,1.8574,1.7061,1.5883,1.4873,1.3957,1.3106,1.1973,1.1973,2.2219,1.271,0.07369999999999988,-0.9509000000000003
20130122,2.2181,1.9733,1.8553,1.7043,1.5873,1.4863,1.3943,1.3094,1.1977,1.1977,2.2181,1.2793,0.08160000000000012,-0.9388000000000001
20130123,2.2143,1.9716,1.8531,1.7025,1.5863,1.4852,1.393,1.3083,1.1983,1.1983,2.2143,1.2903,0.09200000000000008,-0.9240000000000002
20130124,2.2107,1.9699,1.8509,1.7006,1.5852,1.4842,1.3917,1.3071,1.199,1.199,2.2107,1.304,0.10499999999999998,-0.9067000000000001
20130125,2.2069,1.9683,1.8487,1.6987,1.5842,1.4833,1.3904,1.306,1.1998,1.1998,2.2069,1.2903,0.09050000000000002,-0.9166000000000001
20130128,2.2031,1.9667,1.8465,1.6968,1.5829,1.4824,1.3892,1.305,1.2004,1.2004,2.2031,1.3178,0.11740000000000017,-0.8853
20130129,2.1994,1.9651,1.8444,1.6949,1.5815,1.4815,1.388,1.3041,1.2012,1.2012,2.1994,1.315,0.1137999999999999,-0.8843999999999999
20130130,2.1957,1.9633,1.8424,1.693,1.5802,1.4807,1.3869,1.3032,1.2018,1.2018,2.1957,1.348,0.1462000000000001,-0.8476999999999999
20130131,2.192,1.9617,1.8404,1.6913,1.579,1.4799,1.3859,1.3023,1.2027,1.2027,2.192,1.3673,0.16459999999999986,-0.8247000000000002
20130201,2.1884,1.9599,1.8385,1.6895,1.5777,1.4792,1.385,1.3014,1.2037,1.2037,2.1884,1.3893,0.1856,-0.7991000000000001
20130204,2.1847,1.9581,1.8366,1.6877,1.5766,1.4785,1.3842,1.3007,1.2049,1.2049,2.1847,1.3976,0.19269999999999987,-0.7870999999999999
20130205,2.181,1.9564,1.8347,1.686,1.5755,1.4779,1.3834,1.3,1.2061,1.2061,2.181,1.3783,0.17220000000000013,-0.8027
20130206,2.1772,1.9546,1.8327,1.6843,1.5743,1.4772,1.3825,1.2992,1.2071,1.2071,2.1772,1.3811,0.17399999999999993,-0.7961
20130207,2.1734,1.953,1.8308,1.6827,1.573,1.4765,1.3817,1.2983,1.2081,1.2081,2.1734,1.3453,0.1372,-0.8281000000000001
20130208,2.1696,1.9514,1.8288,1.681,1.5718,1.4757,1.3808,1.2974,1.2088,1.2088,2.1696,1.348,0.1392,-0.8215999999999999
20130218,2.1658,1.9498,1.8269,1.6793,1.5705,1.4748,1.3799,1.2965,1.2096,1.2096,2.1658,1.3425,0.13290000000000002,-0.8232999999999999
20130219,2.1622,1.9482,1.825,1.6776,1.5691,1.4739,1.3791,1.2956,1.2102,1.2102,2.1622,1.3315,0.12129999999999996,-0.8307
20130220,2.1587,1.9464,1.823,1.676,1.5677,1.473,1.3783,1.2946,1.2108,1.2108,2.1587,1.3233,0.11249999999999982,-0.8354000000000001
20130221,2.1552,1.9447,1.821,1.6743,1.5664,1.4721,1.3774,1.2936,1.2114,1.2114,2.1552,1.2848,0.07339999999999991,-0.8703999999999998
20130222,2.1518,1.9429,1.819,1.6724,1.5649,1.471,1.3765,1.2924,1.2117,1.2117,2.1518,1.271,0.05929999999999991,-0.8808000000000002
20130225,2.1488,1.941,1.8169,1.6706,1.5633,1.4699,1.3755,1.2912,1.2118,1.2118,2.1488,1.271,0.05919999999999992,-0.8778000000000001
20130226,2.1456,1.9392,1.8148,1.6689,1.5618,1.4688,1.3745,1.29,1.2119,1.2119,2.1456,1.26,0.04810000000000003,-0.8855999999999999
20130227,2.1425,1.9373,1.8125,1.6672,1.5603,1.4677,1.3734,1.2887,1.2119,1.2119,2.1425,1.2738,0.061900000000000066,-0.8687
20130228,2.1394,1.9356,1.8102,1.6656,1.5588,1.4666,1.3724,1.2875,1.2121,1.2121,2.1394,1.2958,0.08370000000000011,-0.8436000000000001
20130301,2.1365,1.9338,1.8079,1.664,1.5574,1.4656,1.3714,1.2863,1.2125,1.2125,2.1365,1.293,0.08050000000000002,-0.8434999999999999
20130304,2.1336,1.9321,1.8057,1.6624,1.556,1.4646,1.3705,1.2851,1.213,1.213,2.1336,1.2573,0.044300000000000006,-0.8762999999999999
20130305,2.1307,1.9302,1.8035,1.6608,1.5545,1.4635,1.3698,1.2838,1.2138,1.2138,2.1307,1.2848,0.07099999999999995,-0.8459000000000001
20130306,2.1279,1.9285,1.8014,1.6591,1.5531,1.4625,1.3692,1.2826,1.2148,1.2148,2.1279,1.2848,0.06999999999999984,-0.8431
20130307,2.125,1.9268,1.7993,1.6575,1.5518,1.4615,1.3685,1.2814,1.2158,1.2158,2.125,1.2573,0.04150000000000009,-0.8676999999999999
20130308,2.1217,1.925,1.7973,1.6559,1.5504,1.4604,1.3676,1.2801,1.2165,1.2165,2.1217,1.2628,0.04630000000000001,-0.8589000000000002
20130311,2.1186,1.9232,1.7954,1.6543,1.549,1.4594,1.3668,1.2789,1.2173,1.2173,2.1186,1.26,0.04269999999999996,-0.8585999999999998
20130312,2.1155,1.9215,1.7935,1.6527,1.5477,1.4583,1.3661,1.2777,1.2182,1.2182,2.1155,1.2573,0.039100000000000135,-0.8581999999999999
20130313,2.1125,1.9199,1.7915,1.651,1.5462,1.4572,1.3653,1.2765,1.2193,1.2193,2.1125,1.2573,0.038000000000000034,-0.8551999999999997
20130314,2.1095,1.9182,1.7895,1.6494,1.5448,1.456,1.3645,1.2753,1.2204,1.2204,2.1095,1.2655,0.04510000000000014,-0.8440000000000001
20130315,2.1065,1.9167,1.7876,1.6477,1.5434,1.4548,1.3637,1.2742,1.2215,1.2215,2.1065,1.2903,0.06879999999999997,-0.8162
20130318,2.1034,1.9152,1.7859,1.6461,1.5421,1.4537,1.363,1.2732,1.2226,1.2226,2.1034,1.2518,0.029200000000000115,-0.8516000000000001
20130319,2.1005,1.9137,1.7841,1.6445,1.5406,1.4525,1.3622,1.272,1.2234,1.2234,2.1005,1.26,0.036599999999999966,-0.8404999999999998
20130320,2.0976,1.9123,1.7824,1.6429,1.5392,1.4514,1.3615,1.2708,1.2244,1.2244,2.0976,1.293,0.0686,-0.8046
20130321,2.0949,1.9109,1.7805,1.6412,1.5379,1.4504,1.3608,1.2698,1.2256,1.2256,2.0949,1.293,0.0673999999999999,-0.8019000000000001
20130322,2.0922,1.9094,1.7789,1.6396,1.5366,1.4494,1.3601,1.2689,1.2269,1.2269,2.0922,1.2958,0.06889999999999996,-0.7964
20130325,2.0895,1.908,1.7774,1.638,1.5353,1.4484,1.3593,1.2679,1.2281,1.2281,2.0895,1.2716,0.043500000000000094,-0.8179000000000001
20130326,2.0866,1.9065,1.7759,1.6363,1.534,1.4473,1.3586,1.2669,1.2291,1.2291,2.0866,1.2424,0.013299999999999867,-0.8441999999999998
20130327,2.0838,1.9051,1.7743,1.6346,1.5326,1.4462,1.3578,1.2657,1.2301,1.2301,2.0838,1.2424,0.012299999999999978,-0.8414000000000001
20130328,2.0809,1.9038,1.7728,1.633,1.5313,1.4451,1.357,1.2646,1.231,1.231,2.0809,1.2106,-0.020400000000000196,-0.8703000000000003
20130329,2.078,1.9024,1.7714,1.6313,1.5299,1.4439,1.3561,1.2633,1.2317,1.2317,2.078,1.2159,-0.015800000000000036,-0.8620999999999999
20130401,2.0751,1.901,1.77,1.6296,1.5285,1.4427,1.3553,1.2623,1.2325,1.2325,2.0751,1.2159,-0.016599999999999948,-0.8592
20130402,2.0723,1.8995,1.7684,1.6278,1.5271,1.4414,1.3544,1.2613,1.2333,1.2333,2.0723,1.2318,-0.0015000000000000568,-0.8404999999999998
20130403,2.0695,1.8982,1.7668,1.6262,1.5257,1.4402,1.3536,1.2604,1.2343,1.2343,2.0695,1.2398,0.00550000000000006,-0.8297000000000001
20130408,2.0667,1.8969,1.7652,1.6245,1.5243,1.4389,1.3528,1.2595,1.2354,1.2354,2.0667,1.2398,0.0043999999999999595,-0.8269
20130409,2.064,1.8956,1.7635,1.6228,1.523,1.4378,1.3521,1.2585,1.2362,1.2362,2.064,1.2398,0.0036000000000000476,-0.8242
20130410,2.0613,1.8943,1.7618,1.6212,1.5216,1.4366,1.3514,1.2575,1.237,1.237,2.0613,1.2371,9.999999999998899e-05,-0.8242
20130411,2.0587,1.8932,1.7601,1.6195,1.5203,1.4355,1.3507,1.2566,1.2377,1.2377,2.0587,1.2424,0.0046999999999999265,-0.8163
20130412,2.0561,1.8919,1.7585,1.6179,1.519,1.4344,1.3501,1.2558,1.2382,1.2382,2.0561,1.2451,0.006900000000000128,-0.8109999999999997
20130415,2.0536,1.8907,1.7567,1.6163,1.5177,1.4332,1.3494,1.2549,1.2388,1.2388,2.0536,1.2478,0.009000000000000119,-0.8057999999999998
20130416,2.0512,1.8896,1.7549,1.6146,1.5164,1.432,1.3487,1.2541,1.2393,1.2393,2.0512,1.2424,0.0030999999999998806,-0.8088000000000002
20130417,2.0488,1.8884,1.7531,1.613,1.5152,1.4308,1.348,1.2532,1.2397,1.2397,2.0488,1.2186,-0.02110000000000012,-0.8302
20130418,2.0463,1.8873,1.7513,1.6113,1.514,1.4296,1.3471,1.2522,1.2398,1.2398,2.0463,1.2106,-0.029200000000000115,-0.8357000000000001
20130419,2.0438,1.8864,1.7495,1.6096,1.5126,1.4283,1.3461,1.2511,1.2398,1.2398,2.0438,1.2424,0.0025999999999999357,-0.8014000000000001
20130422,2.0413,1.8858,1.7478,1.608,1.5114,1.4271,1.3453,1.2503,1.2401,1.2401,2.0413,1.2451,0.0050000000000001155,-0.7962
20130423,2.0389,1.8851,1.7461,1.6064,1.5101,1.4258,1.3444,1.2494,1.2404,1.2404,2.0389,1.2345,-0.005900000000000016,-0.8044
20130424,2.0365,1.8843,1.7445,1.6048,1.5088,1.4245,1.3434,1.2485,1.2406,1.2406,2.0365,1.2345,-0.006099999999999994,-0.8020000000000003
20130425,2.0341,1.8832,1.7429,1.6032,1.5075,1.4232,1.3425,1.2476,1.2408,1.2408,2.0341,1.2424,0.0016000000000000458,-0.7917000000000001
20130426,2.0319,1.8822,1.7412,1.6016,1.5062,1.4218,1.3415,1.2467,1.2411,1.2411,2.0319,1.2345,-0.006600000000000161,-0.7973999999999999
20130502,2.0295,1.8812,1.7395,1.6,1.5047,1.4205,1.3407,1.2458,1.2414,1.2414,2.0295,1.1742,-0.06720000000000015,-0.8553000000000002
20130503,2.0271,1.88,1.7379,1.5984,1.5032,1.419,1.3396,1.2445,1.2411,1.2411,2.0271,1.1967,-0.044399999999999995,-0.8303999999999998
20130506,2.0247,1.8789,1.7363,1.5967,1.5017,1.4176,1.3385,1.2433,1.2411,1.2411,2.0247,1.1967,-0.044399999999999995,-0.8280000000000001
20130507,2.0222,1.8779,1.7347,1.5951,1.5001,1.4163,1.3374,1.2422,1.2416,1.2416,2.0222,1.1942,-0.04740000000000011,-0.8280000000000003
20130508,2.0195,1.8769,1.7329,1.5935,1.4983,1.4149,1.3362,1.2414,1.2421,1.2414,2.0195,1.2092,-0.032200000000000006,-0.8102999999999998
20130509,2.0169,1.876,1.7312,1.5918,1.4965,1.4137,1.3351,1.2408,1.2427,1.2408,2.0169,1.2092,-0.03159999999999985,-0.8077000000000001
20130510,2.0142,1.8752,1.7294,1.5903,1.4946,1.4123,1.3339,1.2401,1.2431,1.2401,2.0142,1.2092,-0.030899999999999928,-0.8050000000000002
20130513,2.0117,1.8743,1.7276,1.5887,1.4928,1.411,1.333,1.2394,1.2435,1.2394,2.0117,1.2017,-0.03770000000000007,-0.8099999999999998
20130514,2.0091,1.8734,1.7258,1.5871,1.491,1.4099,1.332,1.2387,1.2438,1.2387,2.0091,1.1867,-0.051999999999999824,-0.8224
20130515,2.0065,1.8724,1.7241,1.5855,1.4892,1.4087,1.3309,1.238,1.2439,1.238,2.0065,1.1867,-0.0512999999999999,-0.8197999999999999
20130516,2.0043,1.8714,1.7223,1.5839,1.4873,1.4076,1.3298,1.2373,1.2441,1.2373,2.0043,1.1992,-0.03810000000000002,-0.8051000000000001
20130517,2.0021,1.8706,1.7204,1.5825,1.4855,1.4065,1.3288,1.2366,1.2442,1.2366,2.0021,1.2216,-0.014999999999999902,-0.7805
20130520,2.0,1.8697,1.7186,1.5811,1.4838,1.4055,1.3278,1.2362,1.2446,1.2362,2.0,1.2216,-0.014599999999999946,-0.7784
20130521,1.9979,1.8689,1.7168,1.5797,1.4821,1.4045,1.3268,1.2357,1.2449,1.2357,1.9979,1.2166,-0.019100000000000117,-0.7813000000000001
20130522,1.9958,1.8682,1.715,1.5784,1.4805,1.4035,1.3259,1.2353,1.2451,1.2353,1.9958,1.2141,-0.021200000000000108,-0.7817000000000001
20130523,1.9938,1.8674,1.7133,1.5771,1.4793,1.4024,1.325,1.2349,1.2454,1.2349,1.9938,1.1992,-0.035700000000000065,-0.7946
20130524,1.9916,1.8667,1.7116,1.5757,1.478,1.4014,1.324,1.2345,1.2458,1.2345,1.9916,1.1917,-0.04279999999999995,-0.7999
20130527,1.9892,1.8661,1.71,1.5744,1.4767,1.4003,1.323,1.234,1.2461,1.234,1.9892,1.1942,-0.03980000000000006,-0.7950000000000002
20130528,1.9865,1.8655,1.7084,1.5731,1.4754,1.3993,1.322,1.2335,1.2464,1.2335,1.9865,1.2116,-0.02190000000000003,-0.7748999999999999
20130529,1.9839,1.8649,1.7069,1.5718,1.4742,1.3983,1.3211,1.2332,1.2469,1.2332,1.9839,1.2067,-0.026499999999999968,-0.7771999999999999
20130530,1.9816,1.8644,1.7052,1.5706,1.4732,1.3972,1.3202,1.2328,1.2474,1.2328,1.9816,1.2017,-0.031099999999999905,-0.7799
20130531,1.9792,1.8637,1.7036,1.5694,1.4722,1.3962,1.3193,1.2324,1.2479,1.2324,1.9792,1.1967,-0.03569999999999984,-0.7825
20130603,1.9766,1.8631,1.7019,1.5683,1.4712,1.3951,1.3184,1.232,1.2484,1.232,1.9766,1.1992,-0.03279999999999994,-0.7773999999999999
20130604,1.974,1.8625,1.7002,1.5672,1.4702,1.3941,1.3176,1.2315,1.2488,1.2315,1.974,1.1942,-0.03730000000000011,-0.7798
20130605,1.9715,1.8618,1.6986,1.5661,1.4693,1.3932,1.3167,1.2311,1.2492,1.2311,1.9715,1.1917,-0.0394000000000001,-0.7798
20130606,1.9692,1.8611,1.6969,1.5649,1.4684,1.3922,1.3157,1.2306,1.2495,1.2306,1.9692,1.1842,-0.0464,-0.7850000000000001
20130607,1.9668,1.8604,1.6952,1.5638,1.4675,1.3912,1.3148,1.2301,1.2498,1.2301,1.9668,1.1817,-0.0484,-0.7851000000000001
20130613,1.9645,1.8596,1.6935,1.5627,1.4665,1.3903,1.3139,1.2297,1.2501,1.2297,1.9645,1.1643,-0.06540000000000012,-0.8002
20130614,1.9622,1.8587,1.6918,1.5615,1.4655,1.3892,1.3129,1.2292,1.2502,1.2292,1.9622,1.1693,-0.059900000000000064,-0.7928999999999999
20130617,1.9599,1.8579,1.6901,1.5603,1.4645,1.3881,1.3119,1.2287,1.2504,1.2287,1.9599,1.1543,-0.0743999999999998,-0.8055999999999999
20130618,1.9575,1.857,1.6883,1.5592,1.4636,1.387,1.3109,1.2281,1.2503,1.2281,1.9575,1.1593,-0.06879999999999997,-0.7982
20130619,1.9552,1.856,1.6865,1.558,1.4626,1.3861,1.3098,1.2276,1.2501,1.2276,1.9552,1.1468,-0.08079999999999998,-0.8084
20130620,1.9529,1.855,1.6846,1.5569,1.4614,1.385,1.3087,1.227,1.2498,1.227,1.9529,1.1244,-0.10260000000000002,-0.8285
20130621,1.9506,1.8539,1.6826,1.5557,1.4603,1.3839,1.3075,1.2264,1.2493,1.2264,1.9506,1.09,-0.13639999999999985,-0.8605999999999998
20130624,1.9484,1.8529,1.6807,1.5545,1.4591,1.3827,1.3063,1.2256,1.2484,1.2256,1.9484,1.058,-0.16759999999999997,-0.8903999999999999
20130625,1.9462,1.8517,1.6787,1.5532,1.4579,1.3815,1.305,1.2246,1.2472,1.2246,1.9462,1.066,-0.15859999999999985,-0.8801999999999999
20130626,1.9441,1.8507,1.6768,1.5519,1.4567,1.3803,1.3037,1.2236,1.2461,1.2236,1.9441,1.0713,-0.1523000000000001,-0.8728
20130627,1.9419,1.8496,1.6749,1.5507,1.4555,1.3791,1.3025,1.2227,1.2448,1.2227,1.9419,1.09,-0.13269999999999982,-0.8518999999999999
20130628,1.9398,1.8485,1.6732,1.5495,1.4544,1.378,1.3013,1.2218,1.2436,1.2218,1.9398,1.1087,-0.11309999999999998,-0.8311
20130701,1.9376,1.8476,1.6715,1.5483,1.4533,1.3769,1.3002,1.2209,1.2425,1.2209,1.9376,1.1488,-0.07210000000000005,-0.7888
20130702,1.9355,1.8466,1.6698,1.5472,1.4522,1.3759,1.2992,1.2203,1.2417,1.2203,1.9355,1.1595,-0.060799999999999965,-0.776
20130703,1.9334,1.8456,1.6681,1.5461,1.4512,1.3749,1.2983,1.2197,1.2409,1.2197,1.9334,1.1595,-0.06020000000000003,-0.7739
20130704,1.9313,1.8447,1.6664,1.5451,1.4502,1.3739,1.2974,1.2191,1.2405,1.2191,1.9313,1.1648,-0.054300000000000015,-0.7665
20130705,1.9292,1.8438,1.6647,1.544,1.4493,1.3728,1.2965,1.2185,1.2401,1.2185,1.9292,1.1915,-0.026999999999999913,-0.7377
20130708,1.9271,1.843,1.6629,1.543,1.4484,1.3718,1.2958,1.2181,1.2395,1.2181,1.9271,1.1755,-0.04259999999999997,-0.7516
20130709,1.9251,1.8421,1.6611,1.5421,1.4475,1.3705,1.295,1.2175,1.2388,1.2175,1.9251,1.1782,-0.03930000000000011,-0.7469000000000001
20130710,1.9231,1.8411,1.6593,1.5412,1.4466,1.3692,1.2942,1.217,1.2383,1.217,1.9231,1.1728,-0.04420000000000002,-0.7503
20130711,1.921,1.8401,1.6576,1.5402,1.4457,1.3679,1.2934,1.2165,1.2377,1.2165,1.921,1.2076,-0.008899999999999908,-0.7134
20130712,1.9193,1.8391,1.6559,1.5392,1.4449,1.3668,1.2927,1.2161,1.2372,1.2161,1.9193,1.1969,-0.019199999999999884,-0.7223999999999999
